fk_table,fk_column,pk_table,pk_column,score
amf-seg01-reduced.csv,ram_usage,amf-performance_seg02_20211112_151228.csv,ram_limit,0.3564608049949938
amf-seg01-reduced.csv,ram_usage,amf-performance_seg02_20211112_151228.csv,ram_usage,0.5017351841964761
amf-seg01-reduced.csv,cpu_usage,amf-performance_seg02_20211112_151228.csv,cpu_usage,0.5002933411557642
amf-seg01-reduced.csv,n,amf-performance_seg02_20211112_151228.csv,n,0.9464285714285714
amf-seg01-reduced.csv,time,amf-performance_seg05_20211115_145002.csv,time,0.5000000000000001
amf-seg01-reduced.csv,ram_limit,amf-performance_seg05_20211115_145002.csv,ram_limit,0.5625
amf-seg01-reduced.csv,ram_limit,amf-performance_seg05_20211115_145002.csv,cpu_limit,0.30913297761473507
amf-seg01-reduced.csv,ram_limit,amf-performance_seg05_20211115_145002.csv,ram_usage,0.3564608049949938
amf-seg01-reduced.csv,cpu_limit,amf-performance_seg05_20211115_145002.csv,ram_limit,0.30913297761473507
amf-seg01-reduced.csv,cpu_limit,amf-performance_seg05_20211115_145002.csv,cpu_limit,0.6666666666666667
amf-seg01-reduced.csv,ram_usage,amf-performance_seg05_20211115_145002.csv,ram_limit,0.3564608049949938
amf-seg01-reduced.csv,ram_usage,amf-performance_seg05_20211115_145002.csv,ram_usage,0.5022568732047599
amf-seg01-reduced.csv,cpu_usage,amf-performance_seg05_20211115_145002.csv,cpu_usage,0.5006818181818182
amf-seg01-reduced.csv,n,amf-performance_seg05_20211115_145002.csv,n,0.9545454545454546
amf-performance_seg02_20211112_151228.csv,time,amf-performance_seg05_20211115_145002.csv,time,0.5000000000000001
amf-performance_seg02_20211112_151228.csv,ram_limit,amf-performance_seg05_20211115_145002.csv,ram_limit,1.0
amf-performance_seg02_20211112_151228.csv,ram_limit,amf-performance_seg05_20211115_145002.csv,cpu_limit,0.30913297761473507
amf-performance_seg02_20211112_151228.csv,ram_limit,amf-performance_seg05_20211115_145002.csv,ram_usage,0.3564608049949938
amf-performance_seg02_20211112_151228.csv,cpu_limit,amf-performance_seg05_20211115_145002.csv,ram_limit,0.30913297761473507
amf-performance_seg02_20211112_151228.csv,cpu_limit,amf-performance_seg05_20211115_145002.csv,cpu_limit,0.8750000000000001
amf-performance_seg02_20211112_151228.csv,ram_usage,amf-performance_seg05_20211115_145002.csv,ram_limit,0.3564608049949938
amf-performance_seg02_20211112_151228.csv,ram_usage,amf-performance_seg05_20211115_145002.csv,ram_usage,0.5066131830008672
amf-performance_seg02_20211112_151228.csv,cpu_usage,amf-performance_seg05_20211115_145002.csv,cpu_usage,0.5010595714622086
amf-performance_seg02_20211112_151228.csv,n,amf-performance_seg05_20211115_145002.csv,n,0.9910714285714286
