time,ram_limit,cpu_limit,ram_usage,cpu_usage,n
1636733593,3584000000,4.0,858259456.0,0.985484,390
1636733639,3584000000,4.0,881815552.0,1.073991,400
1636733686,3584000000,4.0,902422528.0,1.156688,410
1636733737,3584000000,4.0,925806592.0,1.135831,420
1636733791,3584000000,4.0,949362688.0,0.790931,430
1636733846,3584000000,4.0,971948032.0,1.19015,440
1636733903,3584000000,4.0,997392384.0,1.095464,450
1636733965,3584000000,4.0,1022377984.0,1.083501,460
1636734027,3584000000,4.0,1049178112.0,0.948391,470
1636734093,3584000000,4.0,1074982912.0,0.984362,480
1636734162,3584000000,4.0,1103654912.0,1.094145,490
1636734234,3584000000,4.0,1131610112.0,1.008853,500
1636734308,3584000000,4.0,1161310208.0,1.083629,510
1636734387,3584000000,4.0,1190805504.0,1.287774,520
1636735393,3328000000,4.0,1510334464.0,0.00413,10
1636735403,3328000000,4.0,1574903808.0,0.070441,20
1636735414,3328000000,4.0,1609621504.0,0.070441,30
1636735424,3328000000,4.0,1643089920.0,0.063299,40
1636735435,3328000000,4.0,1715986432.0,0.128756,50
1636735446,3328000000,4.0,1766178816.0,0.077889,60
1636735457,3328000000,4.0,1843728384.0,0.24084,70
1636735469,3328000000,4.0,1853984768.0,0.326153,80
1636735481,3328000000,4.0,1856811008.0,0.326153,90
1636735492,3328000000,4.0,1857236992.0,0.243348,100
1636735504,3328000000,4.0,426057728.0,0.243348,110
1636735707,3072000000,4.0,501829632.0,0.035526,10
1636735717,3072000000,4.0,566489088.0,0.035526,20
1636735728,3072000000,4.0,610537472.0,0.019265,30
1636735739,3072000000,4.0,643940352.0,0.019265,40
1636735749,3072000000,4.0,732729344.0,0.092322,50
1636735760,3072000000,4.0,783183872.0,0.092322,60
1636735772,3072000000,4.0,837791744.0,0.247515,70
1636735783,3072000000,4.0,842694656.0,0.244792,80
1636735794,3072000000,4.0,842694656.0,0.248979,90
1636735806,3072000000,4.0,426639360.0,0.327879,100
1636735818,3072000000,4.0,437510144.0,0.414539,110
1636735829,3072000000,4.0,443322368.0,0.424952,120
1636735841,3072000000,4.0,448856064.0,0.424952,130
1636735858,3072000000,4.0,453537792.0,0.47598,140
1636735870,3072000000,4.0,462348288.0,0.43727,150
1636735882,3072000000,4.0,469737472.0,0.491126,160
1636735901,3072000000,4.0,480100352.0,0.636101,170
1636735914,3072000000,4.0,546693120.0,0.44528,180
1636735927,3072000000,4.0,557694976.0,0.510014,190
1636735944,3072000000,4.0,565202944.0,0.731554,200
1636735966,3072000000,4.0,576200704.0,0.507672,210
1636735989,3072000000,4.0,586657792.0,0.72161,220
1636736008,3072000000,4.0,598728704.0,0.636203,230
1636736031,3072000000,4.0,611409920.0,0.830118,240
1636736053,3072000000,4.0,623919104.0,0.913735,250
1636736074,3072000000,4.0,634818560.0,0.784964,260
1636736098,3072000000,4.0,649482240.0,0.803079,270
1636736119,3072000000,4.0,662851584.0,0.853387,280
1636736143,3072000000,4.0,678551552.0,0.961969,290
1636736169,3072000000,4.0,694439936.0,1.135561,300
1636736195,3072000000,4.0,708300800.0,1.385498,310
1636736225,3072000000,4.0,725708800.0,0.757128,320
1636736256,3072000000,4.0,743079936.0,0.855648,330
1636736289,3072000000,4.0,759918592.0,0.855648,340
1636736324,3072000000,4.0,779616256.0,1.103189,350
1636736362,3072000000,4.0,798523392.0,1.226395,360
1636736400,3072000000,4.0,816308224.0,1.382358,370
1636736441,3072000000,4.0,837500928.0,0.878579,380
1636736485,3072000000,4.0,857538560.0,1.318104,390
1636736531,3072000000,4.0,881549312.0,0.988294,400
1636736578,3072000000,4.0,902291456.0,1.117442,410
1636736629,3072000000,4.0,925745152.0,1.039395,420
1636736683,3072000000,4.0,949121024.0,0.979704,430
1636736738,3072000000,4.0,972664832.0,0.974012,440
1636736796,3072000000,4.0,997601280.0,1.209601,450
1636736858,3072000000,4.0,1022861312.0,1.135354,460
1636736921,3072000000,4.0,1050480640.0,1.06801,470
1636736986,3072000000,4.0,1075802112.0,0.716188,480
1636737056,3072000000,4.0,1103466496.0,0.978135,490
1636737128,3072000000,4.0,1131851776.0,0.965247,500
1636737202,3072000000,4.0,1160671232.0,1.024407,510
1636737280,3072000000,4.0,1191010304.0,1.328581,520
1636737361,3072000000,4.0,1221705728.0,0.950312,530
1636737444,3072000000,4.0,1252487168.0,1.161026,540
1636737532,3072000000,4.0,1284083712.0,1.149738,550
1636738245,2816000000,4.0,1505050624.0,0.006892,10
1636738256,2816000000,4.0,1579773952.0,0.065242,20
1636738266,2816000000,4.0,1604489216.0,0.059466,30
1636738277,2816000000,4.0,1669214208.0,0.06796,40
1636738288,2816000000,4.0,1710972928.0,0.06796,50
1636738299,2816000000,4.0,1815465984.0,0.081282,60
1636738310,2816000000,4.0,1832554496.0,0.291954,70
1636738323,2816000000,4.0,1847726080.0,0.421677,80
1636738334,2816000000,4.0,1847726080.0,0.280277,90
1636738346,2816000000,4.0,420290560.0,0.280277,100
1636738549,2560000000,4.0,495943680.0,0.010962,10
1636738559,2560000000,4.0,560586752.0,0.010962,20
1636738570,2560000000,4.0,604610560.0,0.062842,30
1636738580,2560000000,4.0,638070784.0,0.062842,40
1636738591,2560000000,4.0,638111744.0,0.005847,50
1636738602,2560000000,4.0,776962048.0,0.091982,60
1636738613,2560000000,4.0,825581568.0,0.24889,70
1636738625,2560000000,4.0,834510848.0,0.24889,80
1636738637,2560000000,4.0,834510848.0,0.366888,90
1636738648,2560000000,4.0,431796224.0,0.366976,100
1636738660,2560000000,4.0,435965952.0,0.366976,110
1636738672,2560000000,4.0,442191872.0,0.549142,120
1636738684,2560000000,4.0,447201280.0,0.260876,130
1636738698,2560000000,4.0,453861376.0,0.494116,140
1636738996,2304000000,4.0,480321536.0,0.080954,10
1636739006,2304000000,4.0,140468224.0,0.078826,20
1636739017,2304000000,4.0,184381440.0,0.007953,30
1636739027,2304000000,4.0,217776128.0,0.00722,40
1636739038,2304000000,4.0,306749440.0,0.009573,50
1636739049,2304000000,4.0,356708352.0,0.009573,60
1636739061,2304000000,4.0,401301504.0,0.294844,70
1636739072,2304000000,4.0,416825344.0,0.312114,80
1636739083,2304000000,4.0,420421632.0,0.312114,90
1636739095,2304000000,4.0,426307584.0,0.329273,100
1636739106,2304000000,4.0,436236288.0,0.329273,110
1636739118,2304000000,4.0,442982400.0,0.37426,120
1636739130,2304000000,4.0,447799296.0,0.37426,130
1636739145,2304000000,4.0,453419008.0,0.580589,140
1636739157,2304000000,4.0,462307328.0,0.527978,150
1636739170,2304000000,4.0,469581824.0,0.440817,160
1636739188,2304000000,4.0,480002048.0,0.506247,170
1636739201,2304000000,4.0,487432192.0,0.605487,180
1636739214,2304000000,4.0,557920256.0,0.605487,190
1636739231,2304000000,4.0,565596160.0,0.664143,200
1636739253,2304000000,4.0,577933312.0,0.570914,210
1636739276,2304000000,4.0,587599872.0,0.649272,220
1636739295,2304000000,4.0,599121920.0,0.888537,230
1636739319,2304000000,4.0,610844672.0,0.967526,240
1636739340,2304000000,4.0,623624192.0,0.75999,250
1636739361,2304000000,4.0,634585088.0,0.772302,260
1636739385,2304000000,4.0,650100736.0,0.934291,270
1636739406,2304000000,4.0,663482368.0,0.831974,280
1636739430,2304000000,4.0,679071744.0,1.174726,290
1636739455,2304000000,4.0,694157312.0,1.176103,300
1636739483,2304000000,4.0,709099520.0,0.924538,310
1636739512,2304000000,4.0,726777856.0,0.93587,320
1636739543,2304000000,4.0,743854080.0,0.80713,330
1636739577,2304000000,4.0,760930304.0,0.869125,340
1636739611,2304000000,4.0,780595200.0,0.820559,350
1636739648,2304000000,4.0,799125504.0,1.214264,360
1636739686,2304000000,4.0,817618944.0,1.204089,370
1636739727,2304000000,4.0,837365760.0,0.797389,380
1636739771,2304000000,4.0,858066944.0,0.684117,390
1636739817,2304000000,4.0,881922048.0,0.945779,400
1636739864,2304000000,4.0,903667712.0,1.117526,410
1636739915,2304000000,4.0,926978048.0,0.853611,420
1636739968,2304000000,4.0,950595584.0,1.067232,430
1636740023,2304000000,4.0,974061568.0,1.046189,440
1636740080,2304000000,4.0,999374848.0,1.358083,450
1636740141,2304000000,4.0,1024552960.0,0.979844,460
1636740204,2304000000,4.0,1051406336.0,0.832695,470
1636740269,2304000000,4.0,1077608448.0,1.178916,480
1636740338,2304000000,4.0,1106464768.0,1.127001,490
1636740410,2304000000,4.0,1134133248.0,1.019504,500
1636740484,2304000000,4.0,1162960896.0,1.225706,510
1636740562,2304000000,4.0,1193369600.0,1.015838,520
1636740643,2304000000,4.0,1224159232.0,1.009023,530
1636741554,2048000000,4.0,1463312384.0,0.000144,10
1636741564,2048000000,4.0,1583853568.0,0.063946,20
1636741575,2048000000,4.0,1608921088.0,0.063946,30
1636741586,2048000000,4.0,1673732096.0,0.072536,40
1636741597,2048000000,4.0,1715318784.0,0.0,50
1636741607,2048000000,4.0,1821163520.0,0.034431,60
1636741619,2048000000,4.0,1842081792.0,0.238873,70
1636741632,2048000000,4.0,1854062592.0,0.338946,80
1636741644,2048000000,4.0,1854062592.0,0.315335,90
1636741655,2048000000,4.0,426557440.0,0.336101,100
1636741667,2048000000,4.0,436551680.0,0.461024,110
1636741679,2048000000,4.0,440942592.0,0.326648,120
1636741691,2048000000,4.0,448421888.0,0.461852,130
1636741703,2048000000,4.0,448303104.0,0.257534,140
1636741909,1792000000,4.0,524480512.0,0.010556,10
1636741919,1792000000,4.0,588861440.0,0.090987,20
1636741930,1792000000,4.0,632872960.0,0.060243,30
1636741940,1792000000,4.0,666177536.0,0.060243,40
1636741951,1792000000,4.0,754745344.0,0.12478,50
1636741962,1792000000,4.0,805036032.0,0.135801,60
1636741973,1792000000,4.0,853954560.0,0.271521,70
1636741985,1792000000,4.0,863883264.0,0.271521,80
1636741997,1792000000,4.0,863883264.0,0.398304,90
1636742008,1792000000,4.0,428462080.0,0.408497,100
1636742020,1792000000,4.0,436764672.0,0.408497,110
1636742032,1792000000,4.0,443494400.0,0.519371,120
1636742043,1792000000,4.0,448847872.0,0.263146,130
1636742057,1792000000,4.0,454246400.0,0.461319,140
1636742070,1792000000,4.0,463659008.0,0.480683,150
1636742082,1792000000,4.0,472195072.0,0.480683,160
1636742101,1792000000,4.0,481267712.0,0.750466,170
1636742114,1792000000,4.0,548253696.0,0.561158,180
1636742127,1792000000,4.0,559390720.0,0.570729,190
1636742144,1792000000,4.0,567332864.0,0.642613,200
1636742166,1792000000,4.0,577454080.0,0.52327,210
1636742188,1792000000,4.0,588234752.0,0.718472,220
1636742208,1792000000,4.0,599846912.0,0.643012,230
1636742231,1792000000,4.0,610369536.0,0.811627,240
1636742252,1792000000,4.0,624820224.0,0.939056,250
1636742274,1792000000,4.0,635191296.0,0.755027,260
1636742575,1536000000,4.0,715169792.0,0.065532,10
1636742585,1536000000,4.0,779894784.0,0.077253,20
1636742595,1536000000,4.0,780017664.0,0.060163,30
1636742606,1536000000,4.0,218025984.0,0.074174,40
1636742617,1536000000,4.0,306823168.0,0.157027,50
1636742628,1536000000,4.0,356880384.0,0.087785,60
1636742639,1536000000,4.0,404717568.0,0.246919,70
1636742651,1536000000,4.0,416288768.0,0.337165,80
1636742663,1536000000,4.0,421797888.0,0.394738,90
1636742674,1536000000,4.0,427413504.0,0.379832,100
1636742686,1536000000,4.0,435888128.0,0.379832,110
1636742698,1536000000,4.0,442765312.0,0.35059,120
1636742709,1536000000,4.0,448675840.0,0.299042,130
1636742723,1536000000,4.0,453730304.0,0.510881,140
1636742735,1536000000,4.0,462286848.0,0.445467,150
1636742748,1536000000,4.0,469737472.0,0.497587,160
1636742766,1536000000,4.0,479354880.0,0.572167,170
1636742779,1536000000,4.0,546844672.0,0.582252,180
1636742792,1536000000,4.0,557813760.0,0.582252,190
1636743092,1280000000,4.0,634466304.0,0.009208,10
1636743103,1280000000,4.0,634466304.0,0.009208,20
1636743113,1280000000,4.0,184307712.0,0.010095,30
1636743124,1280000000,4.0,217804800.0,0.010095,40
1636743135,1280000000,4.0,306319360.0,0.135239,50
1636743146,1280000000,4.0,356532224.0,0.079843,60
1636743158,1280000000,4.0,407121920.0,0.241415,70
1636743169,1280000000,4.0,416387072.0,0.274586,80
1636743181,1280000000,4.0,420237312.0,0.274586,90
1636743192,1280000000,4.0,431968256.0,0.328472,100
1636743204,1280000000,4.0,435924992.0,0.328472,110
1636743216,1280000000,4.0,442675200.0,0.514354,120
1636743228,1280000000,4.0,448770048.0,0.250032,130
1636743242,1280000000,4.0,454283264.0,0.439901,140
1636743255,1280000000,4.0,462524416.0,0.541552,150
1636743268,1280000000,4.0,469336064.0,0.541552,160
1636743285,1280000000,4.0,479625216.0,0.566205,170
1636743298,1280000000,4.0,547184640.0,0.832674,180
1636743311,1280000000,4.0,557277184.0,0.52959,190
1636743329,1280000000,4.0,566538240.0,0.757654,200
1636743351,1280000000,4.0,575885312.0,0.515527,210
1636743372,1280000000,4.0,587984896.0,0.637299,220
1636743393,1280000000,4.0,599683072.0,0.713935,230
1636743415,1280000000,4.0,609472512.0,0.656924,240
1636743437,1280000000,4.0,624041984.0,0.897013,250
1636743460,1280000000,4.0,635162624.0,0.754803,260
1636743481,1280000000,4.0,649375744.0,0.767432,270
1636743503,1280000000,4.0,662646784.0,0.922866,280
1636743528,1280000000,4.0,678612992.0,0.906862,290
1636743554,1280000000,4.0,693620736.0,1.183877,300
1636743582,1280000000,4.0,708366336.0,1.193973,310
1636743610,1280000000,4.0,726233088.0,1.149543,320
1636743642,1280000000,4.0,742854656.0,0.952099,330
1636743676,1280000000,4.0,759988224.0,0.840461,340
1636743711,1280000000,4.0,780288000.0,0.835728,350
1636743748,1280000000,4.0,798699520.0,1.02484,360
1636743787,1280000000,4.0,816742400.0,1.209167,370
1636743829,1280000000,4.0,836993024.0,0.863976,380
1636743873,1280000000,4.0,857456640.0,1.085845,390
1636743920,1280000000,4.0,881455104.0,1.109525,400
1636743968,1280000000,4.0,902356992.0,1.083867,410
1636744019,1280000000,4.0,924954624.0,0.920891,420
1636744073,1280000000,4.0,948727808.0,1.109348,430
1636744129,1280000000,4.0,972582912.0,1.174217,440
1636744189,1280000000,4.0,997502976.0,1.03727,450
1636744249,1280000000,4.0,1021878272.0,0.984213,460
1636744314,1280000000,4.0,1049546752.0,1.11862,470
1636744381,1280000000,4.0,1075691520.0,1.307712,480
1636744450,1280000000,4.0,1104625664.0,1.277107,490
1636744522,1280000000,4.0,1133244416.0,0.85293,500
1636744598,1280000000,4.0,1160921088.0,0.998079,510
1636744677,1280000000,4.0,1191239680.0,1.057985,520
1636745697,1024000000,4.0,1414393856.0,0.000122,10
1636745708,1024000000,4.0,1488719872.0,0.0,20
1636745718,1024000000,4.0,1513754624.0,0.0,30
1636745729,1024000000,4.0,1578467328.0,0.06009,40
1636745740,1024000000,4.0,1620267008.0,0.066153,50
1636745751,1024000000,4.0,1717506048.0,0.113584,60
1636745762,1024000000,4.0,1753501696.0,0.29283,70
1636745773,1024000000,4.0,1758638080.0,0.29283,80
1636745785,1024000000,4.0,1762451456.0,0.295176,90
1636745796,1024000000,4.0,1766617088.0,0.320601,100
1636745808,1024000000,4.0,433127424.0,0.356568,110
1636745820,1024000000,4.0,437477376.0,0.356568,120
1636745835,1024000000,4.0,444284928.0,0.567991,130
1636745847,1024000000,4.0,452272128.0,0.500777,140
1636745859,1024000000,4.0,457957376.0,0.438038,150
1636745878,1024000000,4.0,467197952.0,0.492583,160
1636745890,1024000000,4.0,527966208.0,0.571162,170
1636745903,1024000000,4.0,533499904.0,0.571162,180
1636746203,768000000,4.0,562888704.0,0.0,10
1636746214,768000000,4.0,562888704.0,0.00649,20
1636746224,768000000,4.0,184758272.0,0.01893,30
1636746235,768000000,4.0,218079232.0,0.061766,40
1636746246,768000000,4.0,306503680.0,0.14171,50
1636746257,768000000,4.0,356745216.0,0.08653,60
1636746268,768000000,4.0,406732800.0,0.242921,70
1636746280,768000000,4.0,414900224.0,0.302077,80
1636746291,768000000,4.0,420724736.0,0.351875,90
1636746303,768000000,4.0,427913216.0,0.391572,100
1636746314,768000000,4.0,433061888.0,0.375026,110
1636746326,768000000,4.0,438673408.0,0.540901,120
1636746338,768000000,4.0,443781120.0,0.255825,130
1636746352,768000000,4.0,449740800.0,0.482463,140
1636746365,768000000,4.0,458395648.0,0.470389,150
1636746377,768000000,4.0,465543168.0,0.470389,160
1636746396,768000000,4.0,467886080.0,0.464509,170
1636746597,512000000,4.0,543887360.0,0.005389,10
1636746607,512000000,4.0,608468992.0,0.006278,20
1636746618,512000000,4.0,652455936.0,0.033836,30
1636746629,512000000,4.0,685850624.0,0.033836,40
1636746639,512000000,4.0,774680576.0,0.06967,50
1636746651,512000000,4.0,824672256.0,0.06967,60
1636746664,512000000,4.0,874745856.0,0.247207,70
1636746675,512000000,4.0,882831360.0,0.247207,80
1636746686,512000000,4.0,882831360.0,0.329013,90
1636746892,256000000,4.0,492654592.0,0.007084,10
1636747045,256000000,4.0,268431360.0,0.426492,90
1636747240,4096000000,3.5,340975616.0,0.035647,10
1636747251,4096000000,3.5,408952832.0,0.054508,20
1636747261,4096000000,3.5,434089984.0,0.046558,30
1636747272,4096000000,3.5,486330368.0,0.021693,40
1636747283,4096000000,3.5,575401984.0,0.083084,50
1636747294,4096000000,3.5,625266688.0,0.083084,60
1636747305,4096000000,3.5,675770368.0,0.307961,70
1636747316,4096000000,3.5,682942464.0,0.361142,80
1636747327,4096000000,3.5,689405952.0,0.251923,90
1636747339,4096000000,3.5,689405952.0,0.265171,100
1636747352,4096000000,3.5,433725440.0,0.37719,110
1636747364,4096000000,3.5,439189504.0,0.406579,120
1636747377,4096000000,3.5,444649472.0,0.406579,130
1636747389,4096000000,3.5,452141056.0,0.37535,140
1636747402,4096000000,3.5,459431936.0,0.397505,150
1636747416,4096000000,3.5,466542592.0,0.381175,160
1636747428,4096000000,3.5,477036544.0,0.584353,170
1636747441,4096000000,3.5,543932416.0,0.584353,180
1636747460,4096000000,3.5,559214592.0,0.85972,190
1636747480,4096000000,3.5,566456320.0,0.616618,200
1636747502,4096000000,3.5,579211264.0,0.564229,210
1636747524,4096000000,3.5,588562432.0,0.601028,220
1636747544,4096000000,3.5,600592384.0,0.554101,230
1636747568,4096000000,3.5,611794944.0,0.857859,240
1636747589,4096000000,3.5,625344512.0,0.827556,250
1636747611,4096000000,3.5,636354560.0,0.678785,260
1636747904,3840000000,3.5,712519680.0,0.0,10
1636747914,3840000000,3.5,780480512.0,0.0,20
1636747925,3840000000,3.5,780480512.0,0.043931,30
1636747935,3840000000,3.5,217681920.0,0.043931,40
1636747946,3840000000,3.5,259473408.0,0.058726,50
1636747958,3840000000,3.5,356921344.0,0.065547,60
1636747969,3840000000,3.5,410267648.0,0.291302,70
1636747980,3840000000,3.5,414478336.0,0.291302,80
1636747993,3840000000,3.5,420716544.0,0.424137,90
1636748004,3840000000,3.5,430776320.0,0.26526,100
1636748016,3840000000,3.5,435998720.0,0.343909,110
1636748028,3840000000,3.5,442314752.0,0.475164,120
1636748040,3840000000,3.5,447844352.0,0.402771,130
1636748242,3584000000,3.5,525971456.0,0.031205,10
1636748252,3584000000,3.5,590786560.0,0.031205,20
1636748263,3584000000,3.5,634699776.0,0.012228,30
1636748273,3584000000,3.5,667967488.0,0.012228,40
1636748284,3584000000,3.5,757039104.0,0.056041,50
1636748295,3584000000,3.5,806924288.0,0.056041,60
1636748306,3584000000,3.5,861532160.0,0.352587,70
1636748318,3584000000,3.5,865046528.0,0.368312,80
1636748331,3584000000,3.5,870273024.0,0.307687,90
1636748342,3584000000,3.5,874897408.0,0.415755,100
1636748354,3584000000,3.5,882896896.0,0.364901,110
1636748366,3584000000,3.5,442048512.0,0.46638,120
1636748378,3584000000,3.5,448065536.0,0.327265,130
1636748394,3584000000,3.5,453144576.0,0.53349,140
1636748406,3584000000,3.5,462438400.0,0.520633,150
1636748419,3584000000,3.5,469405696.0,0.488077,160
1636748437,3584000000,3.5,527814656.0,0.528868,170
1636748450,3584000000,3.5,536305664.0,0.53257,180
1636748463,3584000000,3.5,545894400.0,0.604718,190
1636748480,3584000000,3.5,553246720.0,0.753583,200
1636748502,3584000000,3.5,565325824.0,0.631307,210
1636748525,3584000000,3.5,574562304.0,0.638189,220
1636748545,3584000000,3.5,586469376.0,0.518416,230
1636748568,3584000000,3.5,599314432.0,0.935626,240
1636748589,3584000000,3.5,612315136.0,0.776223,250
1636748610,3584000000,3.5,624070656.0,0.774414,260
1636748634,3584000000,3.5,638431232.0,0.910006,270
1636748655,3584000000,3.5,651816960.0,0.863158,280
1636748679,3584000000,3.5,667271168.0,1.085548,290
1636748705,3584000000,3.5,682221568.0,1.154474,300
1636748732,3584000000,3.5,697135104.0,0.951282,310
1636748762,3584000000,3.5,715210752.0,1.068353,320
1636748792,3584000000,3.5,732303360.0,0.914383,330
1636748826,3584000000,3.5,748924928.0,0.839585,340
1636748861,3584000000,3.5,768942080.0,1.296338,350
1636748898,3584000000,3.5,787533824.0,1.046681,360
1636748937,3584000000,3.5,806244352.0,1.223455,370
1636748978,3584000000,3.5,826585088.0,0.957929,380
1636749022,3584000000,3.5,847876096.0,0.911729,390
1636749068,3584000000,3.5,871075840.0,0.989401,400
1636749116,3584000000,3.5,892006400.0,1.131593,410
1636749167,3584000000,3.5,915542016.0,1.198564,420
1636749221,3584000000,3.5,938774528.0,0.868354,430
1636749276,3584000000,3.5,962179072.0,1.259496,440
1636749334,3584000000,3.5,987447296.0,1.209814,450
1636749395,3584000000,3.5,1012412416.0,1.082968,460
1636749459,3584000000,3.5,1039773696.0,0.943759,470
1636749524,3584000000,3.5,1065660416.0,1.177249,480
1636749593,3584000000,3.5,1093595136.0,1.09248,490
1636749665,3584000000,3.5,1121669120.0,1.053853,500
1636749740,3584000000,3.5,1151287296.0,1.20594,510
1636749818,3584000000,3.5,1180884992.0,1.149665,520
1636750827,3328000000,3.5,1499934720.0,0.005785,10
1636750838,3328000000,3.5,1574318080.0,0.061321,20
1636750848,3328000000,3.5,1599447040.0,0.061321,30
1636750859,3328000000,3.5,1664167936.0,0.066638,40
1636750870,3328000000,3.5,1705930752.0,0.066638,50
1636750881,3328000000,3.5,1811697664.0,0.124342,60
1636750893,3328000000,3.5,1833517056.0,0.283334,70
1636750905,3328000000,3.5,1833517056.0,0.248937,80
1636751102,3072000000,3.5,482648064.0,0.029334,10
