time,ram_limit,cpu_limit,ram_usage,cpu_usage,n
1636988674,4096000000,3.0,900067328.0,1.204027,410
1636988726,4096000000,3.0,923217920.0,0.918787,420
1636988779,4096000000,3.0,946180096.0,1.144429,430
1636988835,4096000000,3.0,969715712.0,1.203249,440
1636988893,4096000000,3.0,995385344.0,1.173933,450
1636988955,4096000000,3.0,1020133376.0,0.993279,460
1636989018,4096000000,3.0,1047248896.0,0.831318,470
1636989084,4096000000,3.0,1073201152.0,1.159584,480
1636989153,4096000000,3.0,1102430208.0,1.136143,490
1636989225,4096000000,3.0,1130500096.0,0.964017,500
1636989301,4096000000,3.0,1158639616.0,1.237992,510
1636989379,4096000000,3.0,1189351424.0,1.260575,520
1636990394,3840000000,3.0,1517723648.0,0.0,10
1636990404,3840000000,3.0,1582649344.0,0.08059,20
1636990415,3840000000,3.0,1617133568.0,0.08059,30
1636990425,3840000000,3.0,1650634752.0,0.041442,40
1636990436,3840000000,3.0,1723662336.0,0.116998,50
1636990447,3840000000,3.0,1829568512.0,0.116998,60
1636990458,3840000000,3.0,1849712640.0,0.24928,70
1636990470,3840000000,3.0,1861664768.0,0.332983,80
1636990481,3840000000,3.0,1865531392.0,0.364829,90
1636990495,3840000000,3.0,1865531392.0,0.515477,100
1636990508,3840000000,3.0,437968896.0,0.400282,110
1636990519,3840000000,3.0,439451648.0,0.400282,120
1636990719,3584000000,3.0,515215360.0,0.00344,10
1636990730,3584000000,3.0,579846144.0,0.00344,20
1636990740,3584000000,3.0,605069312.0,0.041279,30
1636990751,3584000000,3.0,657403904.0,0.091657,40
1636990762,3584000000,3.0,746176512.0,0.091657,50
1636990773,3584000000,3.0,796348416.0,0.009263,60
1636990784,3584000000,3.0,851038208.0,0.283,70
1636990795,3584000000,3.0,855289856.0,0.334546,80
1636990807,3584000000,3.0,859934720.0,0.406047,90
1636990819,3584000000,3.0,431042560.0,0.26377,100
1636990830,3584000000,3.0,436031488.0,0.26866,110
1636990842,3584000000,3.0,442499072.0,0.47945,120
1636990854,3584000000,3.0,447864832.0,0.385251,130
1636990871,3584000000,3.0,452677632.0,0.577481,140
1636990883,3584000000,3.0,462135296.0,0.571894,150
1636990895,3584000000,3.0,469090304.0,0.454476,160
1636990914,3584000000,3.0,479547392.0,0.520347,170
1636990927,3584000000,3.0,548405248.0,0.751904,180
1636990940,3584000000,3.0,557846528.0,0.374135,190
1636990957,3584000000,3.0,567152640.0,0.603966,200
1636990979,3584000000,3.0,578195456.0,0.641,210
1636991001,3584000000,3.0,586690560.0,0.607402,220
1636991021,3584000000,3.0,598155264.0,0.538552,230
1636991044,3584000000,3.0,609927168.0,0.75942,240
1636991065,3584000000,3.0,624136192.0,0.768401,250
1636991087,3584000000,3.0,635400192.0,0.928625,260
1636991111,3584000000,3.0,649682944.0,0.811595,270
1636991132,3584000000,3.0,663351296.0,0.742693,280
1636991156,3584000000,3.0,680280064.0,0.765743,290
1636991182,3584000000,3.0,694722560.0,0.827054,300
1636991209,3584000000,3.0,710037504.0,1.189791,310
1636991239,3584000000,3.0,727990272.0,0.848117,320
1636991269,3584000000,3.0,744607744.0,0.724143,330
1636991303,3584000000,3.0,761741312.0,0.929379,340
1636991338,3584000000,3.0,782229504.0,0.889802,350
1636991375,3584000000,3.0,798765056.0,1.364192,360
1636991414,3584000000,3.0,819113984.0,0.975445,370
1636991455,3584000000,3.0,838328320.0,0.759911,380
1636991499,3584000000,3.0,859328512.0,1.206672,390
1636991545,3584000000,3.0,882950144.0,1.121129,400
1636991592,3584000000,3.0,904048640.0,1.057702,410
1636991643,3584000000,3.0,926920704.0,1.024901,420
1636991697,3584000000,3.0,950456320.0,0.867074,430
1636991752,3584000000,3.0,973799424.0,1.000939,440
1636991810,3584000000,3.0,998928384.0,1.169665,450
1636991871,3584000000,3.0,1023848448.0,1.069652,460
1636991934,3584000000,3.0,1050468352.0,1.114536,470
1636992000,3584000000,3.0,1076264960.0,1.333968,480
1636992068,3584000000,3.0,1104732160.0,1.129662,490
1636992141,3584000000,3.0,1132265472.0,1.058904,500
1636992215,3584000000,3.0,1161134080.0,0.79616,510
1636992293,3584000000,3.0,1191731200.0,1.01516,520
1636993302,3328000000,3.0,1508900864.0,0.005474,10
1636993312,3328000000,3.0,1573634048.0,0.0,20
1636993322,3328000000,3.0,1608294400.0,0.0,30
1636993333,3328000000,3.0,1641779200.0,0.050196,40
1636993344,3328000000,3.0,1714823168.0,0.050196,50
1636993355,3328000000,3.0,1765031936.0,0.087067,60
1636993366,3328000000,3.0,1833197568.0,0.308965,70
1636993377,3328000000,3.0,1844563968.0,0.243873,80
1636993577,3072000000,3.0,484335616.0,0.002866,10
1636993588,3072000000,3.0,548962304.0,0.002866,20
1636993599,3072000000,3.0,592891904.0,0.014284,30
1636993609,3072000000,3.0,626208768.0,0.014284,40
1636993620,3072000000,3.0,714817536.0,0.081501,50
1636993631,3072000000,3.0,765050880.0,0.081501,60
1636993642,3072000000,3.0,819961856.0,0.243957,70
1636993654,3072000000,3.0,823877632.0,0.246086,80
1636993666,3072000000,3.0,830009344.0,0.356093,90
1636993678,3072000000,3.0,432513024.0,0.44269,100
1636993689,3072000000,3.0,436318208.0,0.372005,110
1636993701,3072000000,3.0,441638912.0,0.365044,120
1636993999,2816000000,3.0,517877760.0,0.005767,10
1636994009,2816000000,3.0,517877760.0,0.005767,20
1636994020,2816000000,3.0,184647680.0,0.017741,30
1636994031,2816000000,3.0,218112000.0,0.017741,40
1636994041,2816000000,3.0,306774016.0,0.007174,50
1636994052,2816000000,3.0,356786176.0,0.007712,60
1636994064,2816000000,3.0,407064576.0,0.252165,70
1636994075,2816000000,3.0,415580160.0,0.252165,80
1636994086,2816000000,3.0,421371904.0,0.402582,90
1636994098,2816000000,3.0,432795648.0,0.410967,100
1636994110,2816000000,3.0,436289536.0,0.325033,110
1636994121,2816000000,3.0,442396672.0,0.252373,120
1636994133,2816000000,3.0,448098304.0,0.402418,130
1636994148,2816000000,3.0,453951488.0,0.497701,140
1636994161,2816000000,3.0,462950400.0,0.52116,150
1636994173,2816000000,3.0,469917696.0,0.52116,160
1636994191,2816000000,3.0,479756288.0,0.52647,170
1636994204,2816000000,3.0,547115008.0,0.537062,180
1636994217,2816000000,3.0,557985792.0,0.596945,190
1636994235,2816000000,3.0,564899840.0,0.696609,200
1636994257,2816000000,3.0,577482752.0,0.621883,210
1636994279,2816000000,3.0,586682368.0,0.76876,220
1636994299,2816000000,3.0,598351872.0,0.623486,230
1636994322,2816000000,3.0,609218560.0,0.862163,240
1636994343,2816000000,3.0,623230976.0,0.7348,250
1636994365,2816000000,3.0,633556992.0,0.690168,260
1636994663,2560000000,3.0,713015296.0,0.003961,10
1636994674,2560000000,3.0,777592832.0,0.003961,20
1636994684,2560000000,3.0,777592832.0,0.013711,30
1636994695,2560000000,3.0,217821184.0,0.103676,40
1636994706,2560000000,3.0,306417664.0,0.171875,50
1636994717,2560000000,3.0,356651008.0,0.009462,60
1636994728,2560000000,3.0,407011328.0,0.24316,70
1636994739,2560000000,3.0,416202752.0,0.247229,80
1636994751,2560000000,3.0,416202752.0,0.247229,90
1636994952,2304000000,3.0,492036096.0,0.0,10
1636994962,2304000000,3.0,556752896.0,0.0,20
1636994973,2304000000,3.0,600821760.0,0.006479,30
1636994983,2304000000,3.0,634343424.0,0.008168,40
1636994994,2304000000,3.0,723030016.0,0.044963,50
1636995005,2304000000,3.0,773038080.0,0.091941,60
1636995017,2304000000,3.0,822345728.0,0.354946,70
1636995028,2304000000,3.0,832663552.0,0.324191,80
1636995039,2304000000,3.0,832663552.0,0.324191,90
1636995239,2048000000,3.0,492363776.0,0.005638,10
1636995250,2048000000,3.0,556892160.0,0.023444,20
1636995260,2048000000,3.0,582062080.0,0.049138,30
1636995271,2048000000,3.0,634241024.0,0.078859,40
1636995282,2048000000,3.0,723066880.0,0.078859,50
1636995293,2048000000,3.0,773140480.0,0.053529,60
1636995304,2048000000,3.0,827777024.0,0.219171,70
1636995315,2048000000,3.0,831995904.0,0.247084,80
1636995328,2048000000,3.0,837345280.0,0.428788,90
1636995339,2048000000,3.0,431452160.0,0.272767,100
1636995351,2048000000,3.0,436740096.0,0.328694,110
1636995363,2048000000,3.0,442994688.0,0.448201,120
1636995375,2048000000,3.0,442994688.0,0.397452,130
1636995577,1792000000,3.0,518864896.0,0.008409,10
1636995588,1792000000,3.0,583536640.0,0.008409,20
1636995598,1792000000,3.0,627499008.0,0.019188,30
1636995609,1792000000,3.0,660754432.0,0.019188,40
1636995620,1792000000,3.0,749424640.0,0.045666,50
1636995631,1792000000,3.0,799637504.0,0.109611,60
1636995642,1792000000,3.0,848281600.0,0.236061,70
1636995654,1792000000,3.0,848281600.0,0.236061,80
1636995854,1536000000,3.0,481054720.0,0.003372,10
1636995865,1536000000,3.0,545738752.0,0.053958,20
1636995875,1536000000,3.0,589574144.0,0.053958,30
1636995886,1536000000,3.0,623034368.0,0.096637,40
1636995897,1536000000,3.0,711946240.0,0.009704,50
1636995908,1536000000,3.0,762228736.0,0.009704,60
1636995920,1536000000,3.0,809328640.0,0.245912,70
1636995932,1536000000,3.0,815497216.0,0.245912,80
1636996133,1280000000,3.0,485781504.0,0.005761,10
1636996143,1280000000,3.0,550514688.0,0.005761,20
1636996154,1280000000,3.0,594448384.0,0.023837,30
1636996165,1280000000,3.0,627937280.0,0.023837,40
1636996176,1280000000,3.0,716922880.0,0.11236,50
1636996186,1280000000,3.0,766865408.0,0.0,60
1636996198,1280000000,3.0,815935488.0,0.240761,70
1636996209,1280000000,3.0,825860096.0,0.247311,80
1636996221,1280000000,3.0,831074304.0,0.333259,90
1636996232,1280000000,3.0,431636480.0,0.374809,100
1636996244,1280000000,3.0,435929088.0,0.374809,110
1636996256,1280000000,3.0,442523648.0,0.423127,120
1636996268,1280000000,3.0,448397312.0,0.446206,130
1636996283,1280000000,3.0,454270976.0,0.491199,140
1636996295,1280000000,3.0,463454208.0,0.469331,150
1636996307,1280000000,3.0,471150592.0,0.469331,160
1636996325,1280000000,3.0,480714752.0,0.637556,170
1636996338,1280000000,3.0,549011456.0,0.922729,180
1636996352,1280000000,3.0,560132096.0,0.567596,190
1636996369,1280000000,3.0,568401920.0,0.604849,200
1636996391,1280000000,3.0,578383872.0,0.51363,210
1636996413,1280000000,3.0,589484032.0,0.69276,220
1636996433,1280000000,3.0,601100288.0,0.631937,230
1636996456,1280000000,3.0,611344384.0,0.704325,240
1636996477,1280000000,3.0,625516544.0,0.960695,250
1636996499,1280000000,3.0,636874752.0,0.77079,260
1636996522,1280000000,3.0,651636736.0,0.762984,270
1636996544,1280000000,3.0,664563712.0,0.996579,280
1636996568,1280000000,3.0,681111552.0,0.9337,290
1636996594,1280000000,3.0,695517184.0,1.089328,300
1636996622,1280000000,3.0,710651904.0,1.247871,310
1636996651,1280000000,3.0,728653824.0,1.093373,320
1636996682,1280000000,3.0,745451520.0,0.817048,330
1636996716,1280000000,3.0,762642432.0,0.889689,340
1636996750,1280000000,3.0,782602240.0,1.218751,350
1636996788,1280000000,3.0,801185792.0,1.286004,360
1636996827,1280000000,3.0,819556352.0,1.364863,370
1636996868,1280000000,3.0,839536640.0,0.989952,380
1636996912,1280000000,3.0,860565504.0,0.871091,390
1636996958,1280000000,3.0,884449280.0,0.992563,400
1636997005,1280000000,3.0,904892416.0,1.20793,410
1636997057,1280000000,3.0,927887360.0,0.859088,420
1636997110,1280000000,3.0,951406592.0,0.846503,430
1636997166,1280000000,3.0,974491648.0,1.22175,440
1636997224,1280000000,3.0,999833600.0,1.215862,450
1636997286,1280000000,3.0,1024724992.0,0.949433,460
1636997350,1280000000,3.0,1051250688.0,1.135892,470
1636997415,1280000000,3.0,1077346304.0,1.134782,480
1636997485,1280000000,3.0,1106018304.0,1.006415,490
1636997557,1280000000,3.0,1133658112.0,0.989525,500
1636997632,1280000000,3.0,1164320768.0,0.960137,510
1636997710,1280000000,3.0,1193943040.0,1.385973,520
1636997791,1280000000,3.0,1223979008.0,0.918798,530
1636997875,1280000000,3.0,1252675584.0,1.170716,540
1636997964,1280000000,3.0,1285935104.0,1.040267,550
1636998683,1024000000,3.0,1413656576.0,9.9e-05,10
1636998693,1024000000,3.0,1487990784.0,0.05126,20
1636998704,1024000000,3.0,1513099264.0,0.05126,30
1636998715,1024000000,3.0,1577791488.0,0.085378,40
1636998726,1024000000,3.0,1619492864.0,0.064266,50
1636998737,1024000000,3.0,1725677568.0,0.132052,60
1636998748,1024000000,3.0,1746841600.0,0.243466,70
1636998759,1024000000,3.0,1756610560.0,0.243466,80
1636998771,1024000000,3.0,1761361920.0,0.299365,90
1636998783,1024000000,3.0,1761361920.0,0.439382,100
1636998795,1024000000,3.0,433242112.0,0.397546,110
1636998807,1024000000,3.0,438513664.0,0.397546,120
1636998819,1024000000,3.0,445456384.0,0.291838,130
1636998831,1024000000,3.0,445800448.0,0.344396,140
1636999032,768000000,3.0,521428992.0,0.003702,10
1636999043,768000000,3.0,586162176.0,0.003702,20
1636999053,768000000,3.0,630181888.0,0.020918,30
1636999064,768000000,3.0,663494656.0,0.020918,40
1636999075,768000000,3.0,752365568.0,0.098795,50
1636999086,768000000,3.0,802635776.0,0.098795,60
1636999097,768000000,3.0,856002560.0,0.244609,70
1636999108,768000000,3.0,856002560.0,0.244609,80
1636999309,512000000,3.0,485928960.0,0.042397,10
1636999319,512000000,3.0,550825984.0,0.042397,20
1636999330,512000000,3.0,594587648.0,0.053855,30
1636999341,512000000,3.0,627986432.0,0.053855,40
1636999351,512000000,3.0,716742656.0,0.007753,50
1636999362,512000000,3.0,766791680.0,0.07222,60
1636999374,512000000,3.0,815157248.0,0.244359,70
1636999386,512000000,3.0,827064320.0,0.249677,80
1636999397,512000000,3.0,832897024.0,0.322842,90
1636999409,512000000,3.0,427159552.0,0.353599,100
1636999421,512000000,3.0,436228096.0,0.353599,110
1636999432,512000000,3.0,443072512.0,0.601079,120
1636999444,512000000,3.0,448622592.0,0.264949,130
1636999458,512000000,3.0,449953792.0,0.420006,140
1636999979,4096000000,2.5,345989120.0,0.009909,10
1636999990,4096000000,2.5,410836992.0,0.014119,20
1637000000,4096000000,2.5,454713344.0,0.027697,30
1637000011,4096000000,2.5,487866368.0,0.06674,40
1637000022,4096000000,2.5,576598016.0,0.112377,50
1637000032,4096000000,2.5,626712576.0,0.070009,60
1637000044,4096000000,2.5,674484224.0,0.24677,70
1637000056,4096000000,2.5,685236224.0,0.24677,80
1637000067,4096000000,2.5,691077120.0,0.322177,90
1637000078,4096000000,2.5,691077120.0,0.366473,100
1637000090,4096000000,2.5,436404224.0,0.366473,110
1637000102,4096000000,2.5,443449344.0,0.597883,120
1637000402,3840000000,2.5,469864448.0,0.008993,10
1637000413,3840000000,2.5,140558336.0,0.008993,20
1637000423,3840000000,2.5,184496128.0,0.019641,30
1637000434,3840000000,2.5,217960448.0,0.019641,40
1637000445,3840000000,2.5,306700288.0,0.07803,50
1637000456,3840000000,2.5,356917248.0,0.07803,60
1637000467,3840000000,2.5,401915904.0,0.240616,70
1637000478,3840000000,2.5,416370688.0,0.245788,80
1637000490,3840000000,2.5,421355520.0,0.247463,90
1637000502,3840000000,2.5,427855872.0,0.399447,100
1637000513,3840000000,2.5,434331648.0,0.369125,110
1637000525,3840000000,2.5,442167296.0,0.39565,120
1637000537,3840000000,2.5,447975424.0,0.39565,130
1637000553,3840000000,2.5,452583424.0,0.48911,140
1637000566,3840000000,2.5,461877248.0,0.509089,150
1637000578,3840000000,2.5,468889600.0,0.376963,160
1637000597,3840000000,2.5,480268288.0,0.56947,170
1637000610,3840000000,2.5,486879232.0,0.512901,180
1637000907,3584000000,2.5,563490816.0,0.006518,10
1637000918,3584000000,2.5,563490816.0,0.006518,20
1637000928,3584000000,2.5,184418304.0,0.01889,30
1637000939,3584000000,2.5,217780224.0,0.01889,40
1637000950,3584000000,2.5,306511872.0,0.080426,50
1637000961,3584000000,2.5,356712448.0,0.180718,60
1637000973,3584000000,2.5,412852224.0,0.266965,70
1637000984,3584000000,2.5,416919552.0,0.271559,80
1637000996,3584000000,2.5,421539840.0,0.293609,90
1637001008,3584000000,2.5,427782144.0,0.437697,100
1637001019,3584000000,2.5,436826112.0,0.420612,110
1637001031,3584000000,2.5,442458112.0,0.518617,120
1637001043,3584000000,2.5,448057344.0,0.375915,130
1637001060,3584000000,2.5,455954432.0,0.637008,140
1637001072,3584000000,2.5,463024128.0,0.590292,150
1637001084,3584000000,2.5,469995520.0,0.51166,160
1637001102,3584000000,2.5,480387072.0,0.574797,170
1637001115,3584000000,2.5,487596032.0,0.650856,180
1637001129,3584000000,2.5,571494400.0,0.754943,190
1637001146,3584000000,2.5,579801088.0,0.640668,200
1637001168,3584000000,2.5,591511552.0,0.554204,210
1637001190,3584000000,2.5,600129536.0,0.725093,220
1637001210,3584000000,2.5,612368384.0,0.58468,230
1637001233,3584000000,2.5,624422912.0,0.986892,240
1637001255,3584000000,2.5,635817984.0,0.822106,250
1637001276,3584000000,2.5,647528448.0,0.865478,260
1637001300,3584000000,2.5,662106112.0,1.001219,270
1637001322,3584000000,2.5,675930112.0,0.893693,280
1637001346,3584000000,2.5,690909184.0,0.747667,290
1637001372,3584000000,2.5,705949696.0,1.15068,300
1637001401,3584000000,2.5,720941056.0,1.340488,310
1637001431,3584000000,2.5,738746368.0,1.135974,320
1637001463,3584000000,2.5,755965952.0,1.09316,330
1637001497,3584000000,2.5,772927488.0,1.015903,340
1637001533,3584000000,2.5,792350720.0,1.011566,350
1637001572,3584000000,2.5,809897984.0,1.058403,360
1637001613,3584000000,2.5,829710336.0,1.064383,370
1637001655,3584000000,2.5,849461248.0,0.869829,380
1637001700,3584000000,2.5,870457344.0,0.757767,390
1637001748,3584000000,2.5,893198336.0,1.192541,400
1637001796,3584000000,2.5,915243008.0,1.236773,410
1637001848,3584000000,2.5,938479616.0,1.202674,420
1637001903,3584000000,2.5,960339968.0,1.033527,430
1637001960,3584000000,2.5,984580096.0,1.278095,440
1637002021,3584000000,2.5,1009852416.0,0.93343,450
1637002082,3584000000,2.5,1034534912.0,1.191626,460
1637002147,3584000000,2.5,1061310464.0,1.021847,470
1637002215,3584000000,2.5,1087250432.0,1.232271,480
1637002287,3584000000,2.5,1116135424.0,1.173946,490
1637002361,3584000000,2.5,1144057856.0,0.955356,500
1637002438,3584000000,2.5,1172271104.0,1.036543,510
1637002517,3584000000,2.5,1203527680.0,1.247792,520
1637002602,3584000000,2.5,1233895424.0,1.14419,530
1637003513,3328000000,2.5,1471713280.0,0.0,10
1637003524,3328000000,2.5,1582915584.0,0.0,20
1637003534,3328000000,2.5,1617526784.0,0.0,30
1637003545,3328000000,2.5,1664684032.0,0.017384,40
1637003556,3328000000,2.5,1723949056.0,0.136085,50
1637003567,3328000000,2.5,1829744640.0,0.090166,60
1637003578,3328000000,2.5,1852006400.0,0.242898,70
1637003589,3328000000,2.5,1860132864.0,0.339903,80
1637003601,3328000000,2.5,1864552448.0,0.360256,90
1637003615,3328000000,2.5,1864552448.0,0.360256,100
1637003627,3328000000,2.5,434012160.0,0.398935,110
1637003638,3328000000,2.5,439414784.0,0.38559,120
1637003650,3328000000,2.5,446226432.0,0.500061,130
1637003663,3328000000,2.5,453644288.0,0.500061,140
1637003678,3328000000,2.5,460861440.0,0.530096,150
1637003690,3328000000,2.5,468848640.0,0.5365,160
1637003703,3328000000,2.5,477966336.0,0.58173,170
1637003725,3328000000,2.5,536133632.0,0.268198,180
1637003742,3328000000,2.5,546955264.0,0.514872,190
1637003764,3328000000,2.5,554168320.0,0.584151,200
1637003787,3328000000,2.5,566800384.0,0.783397,210
1637003807,3328000000,2.5,576757760.0,0.567044,220
1637003827,3328000000,2.5,588546048.0,0.716101,230
1637003851,3328000000,2.5,600195072.0,0.767021,240
1637003871,3328000000,2.5,613486592.0,0.741302,250
1637003893,3328000000,2.5,625643520.0,1.070585,260
1637003917,3328000000,2.5,639746048.0,0.90532,270
1637003939,3328000000,2.5,653324288.0,0.870849,280
1637003962,3328000000,2.5,669126656.0,1.033645,290
1637003988,3328000000,2.5,683278336.0,0.956944,300
1637004015,3328000000,2.5,698740736.0,1.325875,310
1637004045,3328000000,2.5,716701696.0,0.803864,320
1637004076,3328000000,2.5,733458432.0,0.704741,330
1637004109,3328000000,2.5,750510080.0,0.809091,340
1637004144,3328000000,2.5,769953792.0,1.029329,350
1637004181,3328000000,2.5,788332544.0,1.210525,360
1637004220,3328000000,2.5,806985728.0,1.311928,370
1637004261,3328000000,2.5,827101184.0,0.830843,380
1637004305,3328000000,2.5,847781888.0,0.794959,390
1637004352,3328000000,2.5,872009728.0,1.085333,400
1637004398,3328000000,2.5,891768832.0,1.116637,410
1637004448,3328000000,2.5,915656704.0,1.060776,420
1637004502,3328000000,2.5,939302912.0,0.964087,430
1637004557,3328000000,2.5,962449408.0,1.014089,440
1637004615,3328000000,2.5,987475968.0,1.216799,450
1637004677,3328000000,2.5,1012670464.0,0.962927,460
1637004740,3328000000,2.5,1039126528.0,1.016888,470
1637004806,3328000000,2.5,1065754624.0,1.244935,480
1637004874,3328000000,2.5,1093541888.0,0.957584,490
1637004946,3328000000,2.5,1121579008.0,1.119497,500
1637005021,3328000000,2.5,1151639552.0,1.010891,510
1637005099,3328000000,2.5,1180766208.0,1.046844,520
1637005180,3328000000,2.5,1211699200.0,1.039311,530
1637006084,3072000000,2.5,1497870336.0,0.008359,10
1637006095,3072000000,2.5,1562632192.0,0.088644,20
1637006105,3072000000,2.5,1597140992.0,0.057909,30
1637006116,3072000000,2.5,1630564352.0,0.069085,40
1637006127,3072000000,2.5,1703612416.0,0.111664,50
1637006138,3072000000,2.5,1753763840.0,0.079183,60
1637006149,3072000000,2.5,1829068800.0,0.238997,70
1637006160,3072000000,2.5,1840496640.0,0.316265,80
1637006171,3072000000,2.5,1841614848.0,0.317511,90
1637006374,2816000000,2.5,494125056.0,0.00406,10
1637006385,2816000000,2.5,558768128.0,0.0779,20
1637006396,2816000000,2.5,602701824.0,0.087434,30
1637006407,2816000000,2.5,636088320.0,0.009484,40
1637006417,2816000000,2.5,724946944.0,0.009484,50
1637006428,2816000000,2.5,775176192.0,0.007532,60
1637006440,2816000000,2.5,822886400.0,0.254724,70
1637006451,2816000000,2.5,834732032.0,0.343857,80
1637006463,2816000000,2.5,834732032.0,0.339764,90
1637006666,2560000000,2.5,492564480.0,0.065665,10
1637006676,2560000000,2.5,557187072.0,0.069487,20
1637006686,2560000000,2.5,601501696.0,0.008339,30
1637006697,2560000000,2.5,634462208.0,0.008339,40
1637006708,2560000000,2.5,723288064.0,0.101131,50
1637006719,2560000000,2.5,773464064.0,0.101131,60
1637006730,2560000000,2.5,820158464.0,0.247954,70
1637006742,2560000000,2.5,833302528.0,0.353409,80
1637006753,2560000000,2.5,833302528.0,0.301099,90
1637006765,2560000000,2.5,426434560.0,0.405194,100
1637006777,2560000000,2.5,437145600.0,0.411685,110
1637006788,2560000000,2.5,443006976.0,0.296519,120
1637006800,2560000000,2.5,448118784.0,0.296519,130
1637006815,2560000000,2.5,454692864.0,0.571166,140
1637006827,2560000000,2.5,464084992.0,0.546283,150
1637006839,2560000000,2.5,470884352.0,0.428463,160
1637006857,2560000000,2.5,481898496.0,0.516386,170
1637006870,2560000000,2.5,548839424.0,0.646119,180
1637006883,2560000000,2.5,559726592.0,0.534382,190
1637006901,2560000000,2.5,565862400.0,0.654652,200
1637006923,2560000000,2.5,578633728.0,0.694618,210
1637006945,2560000000,2.5,587845632.0,0.687924,220
1637006965,2560000000,2.5,599629824.0,0.550403,230
1637006988,2560000000,2.5,610119680.0,0.547882,240
1637007009,2560000000,2.5,624517120.0,0.708136,250
1637007031,2560000000,2.5,634781696.0,0.806141,260
1637007054,2560000000,2.5,639864832.0,0.983108,270
1637007257,2304000000,2.5,715677696.0,0.033629,10
1637007268,2304000000,2.5,780529664.0,0.033629,20
1637007278,2304000000,2.5,824315904.0,0.013637,30
1637007289,2304000000,2.5,857772032.0,0.013637,40
1637007300,2304000000,2.5,946536448.0,0.087382,50
1637007311,2304000000,2.5,996835328.0,0.100654,60
1637007322,2304000000,2.5,1045454848.0,0.24116,70
1637007334,2304000000,2.5,1045454848.0,0.24116,80
1637007537,2048000000,2.5,481579008.0,0.03718,10
1637007547,2048000000,2.5,546234368.0,0.01097,20
1637007558,2048000000,2.5,590204928.0,0.027747,30
1637007568,2048000000,2.5,623456256.0,0.027747,40
1637007579,2048000000,2.5,712253440.0,0.058622,50
1637007590,2048000000,2.5,762511360.0,0.058622,60
1637007601,2048000000,2.5,813940736.0,0.242734,70
1637007613,2048000000,2.5,821407744.0,0.378407,80
1637007625,2048000000,2.5,823214080.0,0.253338,90
1637007636,2048000000,2.5,426622976.0,0.353414,100
1637007648,2048000000,2.5,438185984.0,0.353414,110
1637007659,2048000000,2.5,443916288.0,0.410535,120
1637007671,2048000000,2.5,448331776.0,0.410535,130
1637007687,2048000000,2.5,455036928.0,0.452597,140
1637007700,2048000000,2.5,455036928.0,0.248176,150
1637007902,1792000000,2.5,530743296.0,0.006376,10
1637007913,1792000000,2.5,595546112.0,0.0,20
1637007923,1792000000,2.5,639139840.0,0.0,30
1637007934,1792000000,2.5,672583680.0,0.0,40
1637007945,1792000000,2.5,761114624.0,0.07349,50
1637007956,1792000000,2.5,811331584.0,0.125641,60
1637007967,1792000000,2.5,860438528.0,0.240159,70
1637007979,1792000000,2.5,869822464.0,0.249801,80
1637007991,1792000000,2.5,869822464.0,0.354534,90
1637008002,1792000000,2.5,431906816.0,0.385608,100
