scenario,approach,algorithm,feature,source_table,importance
scenarioA_lat99,Join_All_BFS_Filter,XGBoost,scenarioA_lat99/rabbitmq-reduced.csv.ram_usage,rabbitmq-reduced.csv,20153617.180013277
scenarioA_lat99,Join_All_BFS_Filter,XGBoost,scenarioA_lat99/rabbitmq-reduced.csv.n,rabbitmq-reduced.csv,17297924.27713772
scenarioA_lat99,Join_All_BFS_Filter,XGBoost,scenarioA_lat99/python-web-server-performance.csv.ram_limit,python-web-server-performance.csv,1633121.7315971416
scenarioA_lat99,Join_All_BFS_Filter,XGBoost,scenarioA_lat99/amf-performance.csv.time,amf-performance.csv,796915.6418887234
scenarioA_lat99,Join_All_BFS_Filter,XGBoost,scenarioA_lat99/golang-web-server-performance.csv.ram_limit,golang-web-server-performance.csv,609639.3892516226
scenarioA_lat99,Join_All_BFS_Filter,XGBoost,scenarioA_lat99/rabbitmq-reduced.csv.ram_limit,rabbitmq-reduced.csv,390961.07372565643
scenarioA_lat99,Join_All_BFS_Filter,XGBoost,scenarioA_lat99/amf-performance.csv.ram_usage,amf-performance.csv,203098.06263646408
scenarioA_lat99,Join_All_BFS_Filter,XGBoost,scenarioA_lat99/rabbitmq-reduced.csv.time,rabbitmq-reduced.csv,0.0
scenarioA_lat99,Join_All_BFS_Filter,XGBoost,scenarioA_lat99/amf-performance.csv.ram_limit,amf-performance.csv,-3037.9371386850253
scenarioA_lat99,Join_All_BFS_Filter,XGBoost,scenarioA_lat99/amf-performance.csv.cpu_usage,amf-performance.csv,-76749.49375116844
scenarioA_lat99,Join_All_BFS_Filter,RandomForest,scenarioA_lat99/rabbitmq-reduced.csv.cpu_usage,rabbitmq-reduced.csv,21111168.36409018
scenarioA_lat99,Join_All_BFS_Filter,RandomForest,scenarioA_lat99/rabbitmq-reduced.csv.ram_usage,rabbitmq-reduced.csv,18426811.581351914
scenarioA_lat99,Join_All_BFS_Filter,RandomForest,scenarioA_lat99/rabbitmq-reduced.csv.n,rabbitmq-reduced.csv,15555479.648263285
scenarioA_lat99,Join_All_BFS_Filter,RandomForest,scenarioA_lat99/python-web-server-performance.csv.ram_limit,python-web-server-performance.csv,3485453.961052309
scenarioA_lat99,Join_All_BFS_Filter,RandomForest,scenarioA_lat99/amf-performance.csv.time,amf-performance.csv,598547.2191088218
scenarioA_lat99,Join_All_BFS_Filter,RandomForest,scenarioA_lat99/rabbitmq-reduced.csv.ram_limit,rabbitmq-reduced.csv,419568.36507973785
scenarioA_lat99,Join_All_BFS_Filter,RandomForest,scenarioA_lat99/golang-web-server-performance.csv.ram_limit,golang-web-server-performance.csv,312021.6654573049
scenarioA_lat99,Join_All_BFS_Filter,RandomForest,scenarioA_lat99/amf-performance.csv.ram_usage,amf-performance.csv,151141.7528154239
scenarioA_lat99,Join_All_BFS_Filter,RandomForest,scenarioA_lat99/rabbitmq-reduced.csv.time,rabbitmq-reduced.csv,0.0
scenarioA_lat99,Join_All_BFS_Filter,RandomForest,scenarioA_lat99/amf-performance.csv.cpu_usage,amf-performance.csv,-53381.72003419474
scenarioA_lat99,Join_All_BFS_Filter,RandomForest,scenarioA_lat99/amf-performance.csv.ram_limit,amf-performance.csv,-149419.4942737203
scenarioA_lat99,AutoFeatPlus,XGBoost,scenarioA_lat99/rabbitmq-reduced.csv.cpu_usage,rabbitmq-reduced.csv,19579798.29820437
scenarioA_lat99,AutoFeatPlus,XGBoost,scenarioA_lat99/rabbitmq-reduced.csv.ram_usage,rabbitmq-reduced.csv,10882774.957017358
scenarioA_lat99,AutoFeatPlus,XGBoost,scenarioA_lat99/rabbitmq-reduced.csv.n,rabbitmq-reduced.csv,9555621.253162835
scenarioA_lat99,AutoFeatPlus,XGBoost,scenarioA_lat99/rabbitmq-reduced.csv.time,rabbitmq-reduced.csv,8488653.14620508
scenarioA_lat99,AutoFeatPlus,XGBoost,scenarioA_lat99/python-web-server-performance.csv.ram_limit,python-web-server-performance.csv,2114158.98046421
scenarioA_lat99,AutoFeatPlus,XGBoost,scenarioA_lat99/python-web-server-performance.csv.n,python-web-server-performance.csv,1678301.4048463888
scenarioA_lat99,AutoFeatPlus,XGBoost,scenarioA_lat99/amf-performance.csv.n,amf-performance.csv,575525.136760588
scenarioA_lat99,AutoFeatPlus,XGBoost,scenarioA_lat99/golang-web-server-performance.csv.c,golang-web-server-performance.csv,535004.735425888
scenarioA_lat99,AutoFeatPlus,XGBoost,scenarioA_lat99/amf-performance.csv.time,amf-performance.csv,0.0
scenarioA_lat99,AutoFeatPlus,XGBoost,scenarioA_lat99/amf-performance.csv.ram_limit,amf-performance.csv,0.0
scenarioA_lat99,AutoFeatPlus,XGBoost,scenarioA_lat99/python-web-server-performance.csv.cpu_usage,python-web-server-performance.csv,0.0
scenarioA_lat99,AutoFeatPlus,XGBoost,scenarioA_lat99/python-web-server-performance.csv.c,python-web-server-performance.csv,0.0
scenarioA_lat99,AutoFeatPlus,XGBoost,scenarioA_lat99/golang-web-server-performance.csv.ram_usage,golang-web-server-performance.csv,0.0
scenarioA_lat99,AutoFeatPlus,XGBoost,scenarioA_lat99/golang-web-server-performance.csv.ram_limit,golang-web-server-performance.csv,0.0
scenarioA_lat99,AutoFeatPlus,XGBoost,scenarioA_lat99/python-web-server-performance.csv.ram_usage,python-web-server-performance.csv,-5036.62109291926
scenarioA_lat99,AutoFeatPlus,XGBoost,scenarioA_lat99/amf-performance.csv.cpu_usage,amf-performance.csv,-25374.302712505683
scenarioA_lat99,AutoFeatPlus,RandomForest,scenarioA_lat99/rabbitmq-reduced.csv.cpu_usage,rabbitmq-reduced.csv,18794066.054799367
scenarioA_lat99,AutoFeatPlus,RandomForest,scenarioA_lat99/rabbitmq-reduced.csv.ram_usage,rabbitmq-reduced.csv,8706020.704775307
scenarioA_lat99,AutoFeatPlus,RandomForest,scenarioA_lat99/rabbitmq-reduced.csv.n,rabbitmq-reduced.csv,7550253.512724315
scenarioA_lat99,AutoFeatPlus,RandomForest,scenarioA_lat99/rabbitmq-reduced.csv.time,rabbitmq-reduced.csv,5784463.889376417
scenarioA_lat99,AutoFeatPlus,RandomForest,scenarioA_lat99/golang-web-server-performance.csv.ram_limit,golang-web-server-performance.csv,3030475.276710583
scenarioA_lat99,AutoFeatPlus,RandomForest,scenarioA_lat99/amf-performance.csv.time,amf-performance.csv,147651.78648398965
scenarioA_lat99,AutoFeatPlus,RandomForest,scenarioA_lat99/golang-web-server-performance.csv.ram_usage,golang-web-server-performance.csv,139630.43088636285
scenarioA_lat99,AutoFeatPlus,RandomForest,scenarioA_lat99/python-web-server-performance.csv.ram_limit,python-web-server-performance.csv,96782.3525240112
scenarioA_lat99,AutoFeatPlus,RandomForest,scenarioA_lat99/python-web-server-performance.csv.ram_usage,python-web-server-performance.csv,87463.04184082002
scenarioA_lat99,AutoFeatPlus,RandomForest,scenarioA_lat99/python-web-server-performance.csv.n,python-web-server-performance.csv,76453.4983156085
scenarioA_lat99,AutoFeatPlus,RandomForest,scenarioA_lat99/python-web-server-performance.csv.cpu_usage,python-web-server-performance.csv,75725.06024009846
scenarioA_lat99,AutoFeatPlus,RandomForest,scenarioA_lat99/python-web-server-performance.csv.c,python-web-server-performance.csv,59479.49559546933
scenarioA_lat99,AutoFeatPlus,RandomForest,scenarioA_lat99/golang-web-server-performance.csv.c,golang-web-server-performance.csv,0.0
scenarioA_lat99,AutoFeatPlus,RandomForest,scenarioA_lat99/amf-performance.csv.ram_limit,amf-performance.csv,-30410.145517692716
scenarioA_lat99,AutoFeatPlus,RandomForest,scenarioA_lat99/amf-performance.csv.n,amf-performance.csv,-50509.997655012085
scenarioA_lat99,AutoFeatPlus,RandomForest,scenarioA_lat99/amf-performance.csv.cpu_usage,amf-performance.csv,-55846.184797786176
scenarioA_lat99,AutoFeat,XGBoost,scenarioA_lat99/rabbitmq-reduced.csv.cpu_usage,rabbitmq-reduced.csv,22762905.387902804
scenarioA_lat99,AutoFeat,XGBoost,scenarioA_lat99/rabbitmq-reduced.csv.ram_usage,rabbitmq-reduced.csv,17577582.550052594
scenarioA_lat99,AutoFeat,XGBoost,scenarioA_lat99/rabbitmq-reduced.csv.n,rabbitmq-reduced.csv,15274978.578569457
scenarioA_lat99,AutoFeat,XGBoost,scenarioA_lat99/rabbitmq-reduced.csv.cpu_limit,rabbitmq-reduced.csv,9757061.122097958
scenarioA_lat99,AutoFeat,XGBoost,scenarioA_lat99/rabbitmq-reduced.csv.time,rabbitmq-reduced.csv,8019492.12174159
scenarioA_lat99,AutoFeat,XGBoost,scenarioA_lat99/rabbitmq-reduced.csv.ram_limit,rabbitmq-reduced.csv,1135145.2795944228
scenarioA_lat99,AutoFeat,RandomForest,scenarioA_lat99/rabbitmq-reduced.csv.cpu_usage,rabbitmq-reduced.csv,23447910.007880077
scenarioA_lat99,AutoFeat,RandomForest,scenarioA_lat99/rabbitmq-reduced.csv.ram_usage,rabbitmq-reduced.csv,18273989.733857207
scenarioA_lat99,AutoFeat,RandomForest,scenarioA_lat99/rabbitmq-reduced.csv.n,rabbitmq-reduced.csv,15490732.32911903
scenarioA_lat99,AutoFeat,RandomForest,scenarioA_lat99/rabbitmq-reduced.csv.cpu_limit,rabbitmq-reduced.csv,11871815.348078882
scenarioA_lat99,AutoFeat,RandomForest,scenarioA_lat99/rabbitmq-reduced.csv.time,rabbitmq-reduced.csv,7909085.806387804
scenarioA_lat99,AutoFeat,RandomForest,scenarioA_lat99/rabbitmq-reduced.csv.ram_limit,rabbitmq-reduced.csv,858517.193230569
