scenario,approach,algorithm,feature,source_table,importance
scenarioN_target_n,AutoFeatPlus,RandomForest,scenarioN_target_n/rabbitmq-performance.csv.cpu_usage,rabbitmq-performance.csv,20.46089231970256
scenarioN_target_n,AutoFeatPlus,RandomForest,scenarioN_target_n/rabbitmq-performance.csv.ram_limit,rabbitmq-performance.csv,16.717649472201302
scenarioN_target_n,AutoFeatPlus,RandomForest,scenarioN_target_n/golang-web-server-performance.csv.ram_limit,golang-web-server-performance.csv,0.053229096665749154
scenarioN_target_n,AutoFeatPlus,RandomForest,scenarioN_target_n/python-web-server-performance.csv.c,python-web-server-performance.csv,0.022295900337133644
scenarioN_target_n,AutoFeatPlus,RandomForest,scenarioN_target_n/python-web-server-performance.csv.ram_usage,python-web-server-performance.csv,0.021225645755442456
scenarioN_target_n,AutoFeatPlus,RandomForest,scenarioN_target_n/python-web-server-performance.csv.cpu_usage,python-web-server-performance.csv,0.0023776690489434316
scenarioN_target_n,AutoFeatPlus,RandomForest,scenarioN_target_n/rabbitmq-performance.csv.time,rabbitmq-performance.csv,0.0
scenarioN_target_n,AutoFeatPlus,RandomForest,scenarioN_target_n/amf-performance.csv.ram_usage,amf-performance.csv,-0.019714368911241564
scenarioN_target_n,AutoFeatPlus,RandomForest,scenarioN_target_n/golang-web-server-performance.csv.c,golang-web-server-performance.csv,-0.04942431262011482
scenarioN_target_n,AutoFeatPlus,RandomForest,scenarioN_target_n/amf-performance.csv.dt.dayofweek,amf-performance.csv.dt,-0.05916962811337214
scenarioN_target_n,AutoFeatPlus,RandomForest,scenarioN_target_n/amf-performance.csv.cpu_usage,amf-performance.csv,-0.09818546735109948
scenarioN_target_n,AutoFeatPlus,RandomForest,scenarioN_target_n/amf-performance.csv.dt,amf-performance.csv,-0.14041107389383284
scenarioN_target_n,AutoFeatPlus,RandomForest,scenarioN_target_n/amf-performance.csv.time,amf-performance.csv,-0.15811452413865226
scenarioN_target_n,AutoFeatPlus,RandomForest,scenarioN_target_n/amf-performance.csv.dt.day,amf-performance.csv.dt,-0.207126544757282
scenarioN_target_n,AutoFeat,XGBoost,scenarioN_target_n/rabbitmq-performance.csv.ram_usage,rabbitmq-performance.csv,149.28477977351818
scenarioN_target_n,AutoFeat,XGBoost,scenarioN_target_n/rabbitmq-performance.csv.cpu_usage,rabbitmq-performance.csv,58.3296187604245
scenarioN_target_n,AutoFeat,XGBoost,scenarioN_target_n/rabbitmq-performance.csv.min,rabbitmq-performance.csv,45.99027174996361
scenarioN_target_n,AutoFeat,XGBoost,scenarioN_target_n/rabbitmq-performance.csv.time,rabbitmq-performance.csv,26.05737894001254
scenarioN_target_n,AutoFeat,XGBoost,scenarioN_target_n/rabbitmq-performance.csv.lat50,rabbitmq-performance.csv,15.969645462826639
scenarioN_target_n,AutoFeat,XGBoost,scenarioN_target_n/rabbitmq-performance.csv.cpu_limit,rabbitmq-performance.csv,14.307613235181773
scenarioN_target_n,AutoFeat,XGBoost,scenarioN_target_n/rabbitmq-performance.csv.ram_limit,rabbitmq-performance.csv,12.088805839454817
scenarioN_target_n,AutoFeat,XGBoost,scenarioN_target_n/rabbitmq-performance.csv.lat95,rabbitmq-performance.csv,5.981156200752259
scenarioN_target_n,AutoFeat,XGBoost,scenarioN_target_n/rabbitmq-performance.csv.lat99,rabbitmq-performance.csv,5.912996322726587
scenarioN_target_n,AutoFeat,XGBoost,scenarioN_target_n/rabbitmq-performance.csv.lat75,rabbitmq-performance.csv,5.784453054301294
scenarioN_target_n,AutoFeat,RandomForest,scenarioN_target_n/rabbitmq-performance.csv.ram_usage,rabbitmq-performance.csv,178.85011558892947
scenarioN_target_n,AutoFeat,RandomForest,scenarioN_target_n/rabbitmq-performance.csv.cpu_usage,rabbitmq-performance.csv,41.70168265939233
scenarioN_target_n,AutoFeat,RandomForest,scenarioN_target_n/rabbitmq-performance.csv.ram_limit,rabbitmq-performance.csv,22.011566150607052
scenarioN_target_n,AutoFeat,RandomForest,scenarioN_target_n/rabbitmq-performance.csv.time,rabbitmq-performance.csv,17.903572052101303
scenarioN_target_n,AutoFeat,RandomForest,scenarioN_target_n/rabbitmq-performance.csv.min,rabbitmq-performance.csv,10.687665230539055
scenarioN_target_n,AutoFeat,RandomForest,scenarioN_target_n/rabbitmq-performance.csv.lat95,rabbitmq-performance.csv,6.610624381183984
scenarioN_target_n,AutoFeat,RandomForest,scenarioN_target_n/rabbitmq-performance.csv.lat99,rabbitmq-performance.csv,3.600283984880396
scenarioN_target_n,AutoFeat,RandomForest,scenarioN_target_n/rabbitmq-performance.csv.lat50,rabbitmq-performance.csv,3.597951576132546
scenarioN_target_n,AutoFeat,RandomForest,scenarioN_target_n/rabbitmq-performance.csv.lat75,rabbitmq-performance.csv,2.9860042392845116
scenarioN_target_n,AutoFeat,RandomForest,scenarioN_target_n/rabbitmq-performance.csv.cpu_limit,rabbitmq-performance.csv,2.2102749185342168
