scenario,approach,algorithm,feature,source_table,importance
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg04_20211115_092253.csv.ram_limit,amf-performance_seg04_20211115_092253.csv,-5571.526901500486
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg05_20211115_145002.csv.cpu_usage,amf-performance_seg05_20211115_145002.csv,-5928.7795295286
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg02_20211112_151228.csv.cpu_limit,amf-performance_seg02_20211112_151228.csv,-18926.82251816839
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg03_20211114_072356.csv.cpu_usage,amf-performance_seg03_20211114_072356.csv,-22125.628962287585
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg05_20211115_145002.csv.cpu_limit,amf-performance_seg05_20211115_145002.csv,-22855.437948338782
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-seg01-reduced.csv.cpu_usage,amf-seg01-reduced.csv,-26354.622864618992
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg05_20211115_145002.csv.ram_limit,amf-performance_seg05_20211115_145002.csv,-67356.48126229989
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg03_20211114_072356.csv.ram_limit,amf-performance_seg03_20211114_072356.csv,-298191.80535192054
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg04_20211115_092253.csv.time,amf-performance_seg04_20211115_092253.csv,-492267.6262551453
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-seg01-reduced.csv.n,amf-seg01-reduced.csv,22802719.34845055
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-seg01-reduced.csv.cpu_limit,amf-seg01-reduced.csv,7926276.90407794
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-seg01-reduced.csv.ram_usage,amf-seg01-reduced.csv,1193677.1401644014
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg04_20211115_092253.csv.cpu_usage,amf-performance_seg04_20211115_092253.csv,826125.6197722827
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg03_20211114_072356.csv.ram_usage,amf-performance_seg03_20211114_072356.csv,441849.8747786945
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg02_20211112_151228.csv.ram_usage,amf-performance_seg02_20211112_151228.csv,328841.6485566899
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg04_20211115_092253.csv.time,amf-performance_seg04_20211115_092253.csv,73385.7356078241
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-seg01-reduced.csv.cpu_usage,amf-seg01-reduced.csv,55611.94554812927
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg02_20211112_151228.csv.time,amf-performance_seg02_20211112_151228.csv,41655.35169327054
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-seg01-reduced.csv.time,amf-seg01-reduced.csv,29830.130257579684
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg03_20211114_072356.csv.cpu_usage,amf-performance_seg03_20211114_072356.csv,23824.445836889558
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-seg01-reduced.csv.ram_limit,amf-seg01-reduced.csv,22733.47237193156
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg03_20211114_072356.csv.ram_limit,amf-performance_seg03_20211114_072356.csv,13674.071055723727
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg04_20211115_092253.csv.ram_limit,amf-performance_seg04_20211115_092253.csv,230.14108650796115
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg03_20211114_072356.csv.time,amf-performance_seg03_20211114_072356.csv,0.0
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg02_20211112_151228.csv.cpu_limit,amf-performance_seg02_20211112_151228.csv,-49626.084186096115
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg02_20211112_151228.csv.ram_limit,amf-performance_seg02_20211112_151228.csv,-377634.09174824564
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-seg01-reduced.csv.n,amf-seg01-reduced.csv,21277098.714663316
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-seg01-reduced.csv.cpu_limit,amf-seg01-reduced.csv,6882047.549687458
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg03_20211114_072356.csv.ram_usage,amf-performance_seg03_20211114_072356.csv,3096716.627811976
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-seg01-reduced.csv.cpu_usage,amf-seg01-reduced.csv,1310651.199123604
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg04_20211115_092253.csv.cpu_usage,amf-performance_seg04_20211115_092253.csv,151395.6918311011
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-seg01-reduced.csv.ram_usage,amf-seg01-reduced.csv,52487.28671567552
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg04_20211115_092253.csv.ram_limit,amf-performance_seg04_20211115_092253.csv,39682.308413598126
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg03_20211114_072356.csv.cpu_usage,amf-performance_seg03_20211114_072356.csv,10891.420848152415
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg03_20211114_072356.csv.ram_limit,amf-performance_seg03_20211114_072356.csv,9879.308302458934
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg04_20211115_092253.csv.time,amf-performance_seg04_20211115_092253.csv,2800.916920075752
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg02_20211112_151228.csv.time,amf-performance_seg02_20211112_151228.csv,355.77347945533694
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg03_20211114_072356.csv.time,amf-performance_seg03_20211114_072356.csv,0.0
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg02_20211112_151228.csv.cpu_limit,amf-performance_seg02_20211112_151228.csv,-53.35478087440133
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg02_20211112_151228.csv.ram_usage,amf-performance_seg02_20211112_151228.csv,-24803.211554346977
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-seg01-reduced.csv.ram_limit,amf-seg01-reduced.csv,-29964.166804094613
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-seg01-reduced.csv.time,amf-seg01-reduced.csv,-374908.1624722045
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg02_20211112_151228.csv.ram_limit,amf-performance_seg02_20211112_151228.csv,-375607.7804160131
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-seg01-reduced.csv.n,amf-seg01-reduced.csv,22312020.28272775
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-seg01-reduced.csv.cpu_limit,amf-seg01-reduced.csv,6771602.623319218
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-seg01-reduced.csv.ram_usage,amf-seg01-reduced.csv,994370.0593857011
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg02_20211112_151228.csv.ram_usage,amf-performance_seg02_20211112_151228.csv,475910.26849349495
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg03_20211114_072356.csv.ram_usage,amf-performance_seg03_20211114_072356.csv,425613.22383195313
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-seg01-reduced.csv.cpu_usage,amf-seg01-reduced.csv,182251.9166962428
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg02_20211112_151228.csv.time,amf-performance_seg02_20211112_151228.csv,88255.82004100755
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-seg01-reduced.csv.time,amf-seg01-reduced.csv,50449.02915404737
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg03_20211114_072356.csv.cpu_usage,amf-performance_seg03_20211114_072356.csv,24708.27988281399
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-seg01-reduced.csv.ram_limit,amf-seg01-reduced.csv,10741.753190588952
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg03_20211114_072356.csv.time,amf-performance_seg03_20211114_072356.csv,0.0
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg03_20211114_072356.csv.ram_limit,amf-performance_seg03_20211114_072356.csv,-295.22331204991787
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg02_20211112_151228.csv.cpu_limit,amf-performance_seg02_20211112_151228.csv,-49463.39944187682
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg02_20211112_151228.csv.ram_limit,amf-performance_seg02_20211112_151228.csv,-626726.0248211855
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-seg01-reduced.csv.n,amf-seg01-reduced.csv,21922687.13668919
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-seg01-reduced.csv.cpu_limit,amf-seg01-reduced.csv,6727019.7509400295
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg03_20211114_072356.csv.ram_usage,amf-performance_seg03_20211114_072356.csv,3785623.013614516
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-seg01-reduced.csv.cpu_usage,amf-seg01-reduced.csv,1812053.3527619042
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg02_20211112_151228.csv.ram_usage,amf-performance_seg02_20211112_151228.csv,9686.021942080184
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg03_20211114_072356.csv.ram_limit,amf-performance_seg03_20211114_072356.csv,2634.520661764778
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg03_20211114_072356.csv.time,amf-performance_seg03_20211114_072356.csv,0.0
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg02_20211112_151228.csv.cpu_limit,amf-performance_seg02_20211112_151228.csv,-642.4451836757362
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-seg01-reduced.csv.ram_limit,amf-seg01-reduced.csv,-7825.407522022538
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-seg01-reduced.csv.ram_usage,amf-seg01-reduced.csv,-51446.89376920871
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg02_20211112_151228.csv.time,amf-performance_seg02_20211112_151228.csv,-61940.51599178575
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-seg01-reduced.csv.time,amf-seg01-reduced.csv,-190055.66740697678
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg02_20211112_151228.csv.ram_limit,amf-performance_seg02_20211112_151228.csv,-230608.80864848103
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg03_20211114_072356.csv.cpu_usage,amf-performance_seg03_20211114_072356.csv,-347158.80804747174
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-seg01-reduced.csv.n,amf-seg01-reduced.csv,18794945.85523229
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-seg01-reduced.csv.cpu_limit,amf-seg01-reduced.csv,5021962.088714793
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-seg01-reduced.csv.ram_usage,amf-seg01-reduced.csv,2172442.665631891
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg06_20211116_161428.csv.cpu_usage,amf-performance_seg06_20211116_161428.csv,831647.0509694464
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-seg01-reduced.csv.cpu_usage,amf-seg01-reduced.csv,308933.7074816039
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg03_20211114_072356.csv.cpu_usage,amf-performance_seg03_20211114_072356.csv,248921.1352710437
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-seg01-reduced.csv.time,amf-seg01-reduced.csv,82032.7731092954
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-seg01-reduced.csv.ram_limit,amf-seg01-reduced.csv,32264.19034670051
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg06_20211116_161428.csv.ram_limit,amf-performance_seg06_20211116_161428.csv,8404.67893435061
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg05_20211115_145002.csv.ram_usage,amf-performance_seg05_20211115_145002.csv,6195.305204130896
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg02_20211112_151228.csv.ram_limit,amf-performance_seg02_20211112_151228.csv,6124.858726537042
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg05_20211115_145002.csv.cpu_usage,amf-performance_seg05_20211115_145002.csv,2242.2123235996814
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg04_20211115_092253.csv.cpu_usage,amf-performance_seg04_20211115_092253.csv,2160.4628769127653
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg02_20211112_151228.csv.ram_usage,amf-performance_seg02_20211112_151228.csv,471.9211583223194
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg03_20211114_072356.csv.ram_limit,amf-performance_seg03_20211114_072356.csv,201.27180263679475
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg02_20211112_151228.csv.cpu_limit,amf-performance_seg02_20211112_151228.csv,150.87060474939645
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg03_20211114_072356.csv.ram_usage,amf-performance_seg03_20211114_072356.csv,25.697050261311233
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg06_20211116_161428.csv.time,amf-performance_seg06_20211116_161428.csv,0.0
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg02_20211112_151228.csv.time,amf-performance_seg02_20211112_151228.csv,0.0
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg05_20211115_145002.csv.ram_limit,amf-performance_seg05_20211115_145002.csv,-6324.095055644773
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg05_20211115_145002.csv.cpu_limit,amf-performance_seg05_20211115_145002.csv,-15917.7706338685
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg04_20211115_092253.csv.ram_limit,amf-performance_seg04_20211115_092253.csv,-65113.689337460135
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg03_20211114_072356.csv.time,amf-performance_seg03_20211114_072356.csv,-103044.08700124826
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg04_20211115_092253.csv.time,amf-performance_seg04_20211115_092253.csv,-372644.02551101905
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-seg01-reduced.csv.n,amf-seg01-reduced.csv,18775756.55398269
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-seg01-reduced.csv.cpu_limit,amf-seg01-reduced.csv,5466575.699098239
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-seg01-reduced.csv.ram_usage,amf-seg01-reduced.csv,1688904.8794475954
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg05_20211115_145002.csv.ram_usage,amf-performance_seg05_20211115_145002.csv,545580.0235509884
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg02_20211112_151228.csv.ram_usage,amf-performance_seg02_20211112_151228.csv,541589.7014787829
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg03_20211114_072356.csv.ram_usage,amf-performance_seg03_20211114_072356.csv,537676.7759872152
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg06_20211116_161428.csv.cpu_usage,amf-performance_seg06_20211116_161428.csv,502442.5516913504
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg04_20211115_092253.csv.cpu_usage,amf-performance_seg04_20211115_092253.csv,88262.15995499035
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg02_20211112_151228.csv.ram_limit,amf-performance_seg02_20211112_151228.csv,62953.81823496446
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg05_20211115_145002.csv.cpu_usage,amf-performance_seg05_20211115_145002.csv,52658.14981017178
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg03_20211114_072356.csv.time,amf-performance_seg03_20211114_072356.csv,41925.5728167342
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-seg01-reduced.csv.ram_limit,amf-seg01-reduced.csv,26566.91134425234
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg03_20211114_072356.csv.cpu_usage,amf-performance_seg03_20211114_072356.csv,18481.267973914277
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-seg01-reduced.csv.time,amf-seg01-reduced.csv,1525.0130656663327
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg02_20211112_151228.csv.time,amf-performance_seg02_20211112_151228.csv,0.0
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg04_20211115_092253.csv.ram_limit,amf-performance_seg04_20211115_092253.csv,-2440.2997342323883
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg05_20211115_145002.csv.cpu_limit,amf-performance_seg05_20211115_145002.csv,-14595.913880669046
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg06_20211116_161428.csv.time,amf-performance_seg06_20211116_161428.csv,-17351.240597629083
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg05_20211115_145002.csv.ram_limit,amf-performance_seg05_20211115_145002.csv,-17403.514046588727
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg02_20211112_151228.csv.cpu_limit,amf-performance_seg02_20211112_151228.csv,-19050.981404166763
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg06_20211116_161428.csv.ram_limit,amf-performance_seg06_20211116_161428.csv,-24591.843701301794
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-seg01-reduced.csv.cpu_usage,amf-seg01-reduced.csv,-106747.13337626858
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg03_20211114_072356.csv.ram_limit,amf-performance_seg03_20211114_072356.csv,-141212.17799027188
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg04_20211115_092253.csv.time,amf-performance_seg04_20211115_092253.csv,-238733.23979473131
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-seg01-reduced.csv.n,amf-seg01-reduced.csv,17654704.18246328
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-seg01-reduced.csv.cpu_limit,amf-seg01-reduced.csv,4556887.382564041
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-seg01-reduced.csv.ram_usage,amf-seg01-reduced.csv,3005118.783060707
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg07_20211116_210722.csv.ram_usage,amf-performance_seg07_20211116_210722.csv,2171013.1037177504
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg06_20211116_161428.csv.cpu_usage,amf-performance_seg06_20211116_161428.csv,612583.1218688277
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg03_20211114_072356.csv.cpu_usage,amf-performance_seg03_20211114_072356.csv,223181.20344831832
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-seg01-reduced.csv.time,amf-seg01-reduced.csv,123317.54392291904
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-seg01-reduced.csv.cpu_usage,amf-seg01-reduced.csv,91592.76826752201
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-seg01-reduced.csv.ram_limit,amf-seg01-reduced.csv,39607.65793009121
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg06_20211116_161428.csv.time,amf-performance_seg06_20211116_161428.csv,16292.648316736892
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg03_20211114_072356.csv.ram_limit,amf-performance_seg03_20211114_072356.csv,13957.329069516063
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg05_20211115_145002.csv.cpu_limit,amf-performance_seg05_20211115_145002.csv,12294.453276188671
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg05_20211115_145002.csv.ram_usage,amf-performance_seg05_20211115_145002.csv,5939.986616875045
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg06_20211116_161428.csv.ram_limit,amf-performance_seg06_20211116_161428.csv,2955.4172019675375
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg07_20211116_210722.csv.time,amf-performance_seg07_20211116_210722.csv,2375.0634862745183
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg08_20211117_055508.csv.cpu_usage,amf-performance_seg08_20211117_055508.csv,2076.9901069009675
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg08_20211117_055508.csv.ram_limit,amf-performance_seg08_20211117_055508.csv,1829.2511795777828
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg05_20211115_145002.csv.cpu_usage,amf-performance_seg05_20211115_145002.csv,1414.0873900020495
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg02_20211112_151228.csv.ram_usage,amf-performance_seg02_20211112_151228.csv,411.2730364071205
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg05_20211115_145002.csv.ram_limit,amf-performance_seg05_20211115_145002.csv,315.34607472028586
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg08_20211117_055508.csv.ram_usage,amf-performance_seg08_20211117_055508.csv,62.92018724828959
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg02_20211112_151228.csv.time,amf-performance_seg02_20211112_151228.csv,0.0
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg03_20211114_072356.csv.ram_usage,amf-performance_seg03_20211114_072356.csv,0.0
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg03_20211114_072356.csv.time,amf-performance_seg03_20211114_072356.csv,-224.4476189635694
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg04_20211115_092253.csv.cpu_usage,amf-performance_seg04_20211115_092253.csv,-1077.1531957168131
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg02_20211112_151228.csv.ram_limit,amf-performance_seg02_20211112_151228.csv,-2106.5965939134358
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg02_20211112_151228.csv.cpu_limit,amf-performance_seg02_20211112_151228.csv,-7015.490300109983
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg08_20211117_055508.csv.cpu_limit,amf-performance_seg08_20211117_055508.csv,-22826.070474557393
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg07_20211116_210722.csv.ram_limit,amf-performance_seg07_20211116_210722.csv,-33485.66031256803
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg04_20211115_092253.csv.ram_limit,amf-performance_seg04_20211115_092253.csv,-52019.6731197035
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg04_20211115_092253.csv.time,amf-performance_seg04_20211115_092253.csv,-201323.41297521367
scenarioB_amf_seg01,AutoFeat,XGBoost,scenarioB_seg01/amf-performance_seg07_20211116_210722.csv.cpu_usage,amf-performance_seg07_20211116_210722.csv,-575562.8238066774
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-seg01-reduced.csv.n,amf-seg01-reduced.csv,18218241.87545729
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-seg01-reduced.csv.cpu_limit,amf-seg01-reduced.csv,4823648.641556168
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-seg01-reduced.csv.ram_usage,amf-seg01-reduced.csv,1382866.831250887
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg07_20211116_210722.csv.ram_usage,amf-performance_seg07_20211116_210722.csv,370690.1776525794
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg06_20211116_161428.csv.cpu_usage,amf-performance_seg06_20211116_161428.csv,349370.82346361375
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg02_20211112_151228.csv.ram_usage,amf-performance_seg02_20211112_151228.csv,347348.04309915676
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg03_20211114_072356.csv.ram_usage,amf-performance_seg03_20211114_072356.csv,338277.4096500861
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg05_20211115_145002.csv.ram_usage,amf-performance_seg05_20211115_145002.csv,292398.8658070134
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg08_20211117_055508.csv.ram_usage,amf-performance_seg08_20211117_055508.csv,166493.85459176655
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg04_20211115_092253.csv.cpu_usage,amf-performance_seg04_20211115_092253.csv,113990.83567135091
scenarioB_amf_seg01,AutoFeat,RandomForest,scenarioB_seg01/amf-performance_seg08_20211117_055508.csv.cpu_limit,amf-performance_seg08_20211117_055508.csv,61296.14598662257
