algorithm,data_path,approach,data_label,join_time,total_time,feature_selection_time,depth,accuracy,rmse,mae,train_time,feature_importance,join_path_features,cutoff_threshold,redundancy_threshold,rank,top_k,n_features,privacy_risk_score,n_sensitive_features,sensitive_features,blocked_features,join_name,split_mode,test_groups
XGBoost,['scenarioA_lat95/rabbitmq-reduced.csv'],AutoFeat,scenarioA_lat95,0.0,6.063002824783325,0.38965392112731934,0,0.9795852303504944,0.0,0.0,5.673348903656006,"{'scenarioA_lat95/rabbitmq-reduced.csv.cpu_usage': 23753843.054260883, 'scenarioA_lat95/rabbitmq-reduced.csv.ram_usage': 16941375.640494213, 'scenarioA_lat95/rabbitmq-reduced.csv.n': 16911306.633378074, 'scenarioA_lat95/rabbitmq-reduced.csv.cpu_limit': 9566086.680241926, 'scenarioA_lat95/rabbitmq-reduced.csv.time': 8474605.73651894, 'scenarioA_lat95/rabbitmq-reduced.csv.ram_limit': 1052637.620432822}","['scenarioA_lat95/rabbitmq-reduced.csv.time', 'scenarioA_lat95/rabbitmq-reduced.csv.cpu_limit', 'scenarioA_lat95/rabbitmq-reduced.csv.ram_usage', 'scenarioA_lat95/rabbitmq-reduced.csv.cpu_usage', 'scenarioA_lat95/rabbitmq-reduced.csv.n', 'scenarioA_lat95/rabbitmq-reduced.csv.ram_limit']",0.65,0.0,0,15,6,0.0,0,[],[],scenarioA_lat95/rabbitmq-reduced.csv,random,
RandomForest,['scenarioA_lat95/rabbitmq-reduced.csv'],AutoFeat,scenarioA_lat95,0.0,6.063002824783325,0.38965392112731934,0,0.9772553443908691,0.0,0.0,5.673348903656006,"{'scenarioA_lat95/rabbitmq-reduced.csv.cpu_usage': 24222544.126330845, 'scenarioA_lat95/rabbitmq-reduced.csv.ram_usage': 18283005.81309433, 'scenarioA_lat95/rabbitmq-reduced.csv.n': 16390090.937868122, 'scenarioA_lat95/rabbitmq-reduced.csv.cpu_limit': 12103324.311753502, 'scenarioA_lat95/rabbitmq-reduced.csv.time': 8190399.943858696, 'scenarioA_lat95/rabbitmq-reduced.csv.ram_limit': 904135.4513748806}","['scenarioA_lat95/rabbitmq-reduced.csv.time', 'scenarioA_lat95/rabbitmq-reduced.csv.cpu_limit', 'scenarioA_lat95/rabbitmq-reduced.csv.ram_usage', 'scenarioA_lat95/rabbitmq-reduced.csv.cpu_usage', 'scenarioA_lat95/rabbitmq-reduced.csv.n', 'scenarioA_lat95/rabbitmq-reduced.csv.ram_limit']",0.65,0.0,0,15,6,0.0,0,[],[],scenarioA_lat95/rabbitmq-reduced.csv,random,
