scenario,approach,algorithm,feature,source_table,importance
scenarioA_lat95,AutoFeatPlus,XGBoost,scenarioA_lat95/golang-web-server-performance.csv.ram_usage,golang-web-server-performance.csv,0.0
scenarioA_lat95,AutoFeatPlus,XGBoost,scenarioA_lat95/golang-web-server-performance.csv.ram_limit,golang-web-server-performance.csv,0.0
scenarioA_lat95,AutoFeatPlus,XGBoost,scenarioA_lat95/amf-performance.csv.cpu_usage,amf-performance.csv,-7163.598316043242
scenarioA_lat95,AutoFeatPlus,XGBoost,scenarioA_lat95/python-web-server-performance.csv.ram_usage,python-web-server-performance.csv,-55032.79663482979
scenarioA_lat95,AutoFeatPlus,RandomForest,scenarioA_lat95/rabbitmq-reduced.csv.cpu_usage,rabbitmq-reduced.csv,19829587.829291366
scenarioA_lat95,AutoFeatPlus,RandomForest,scenarioA_lat95/rabbitmq-reduced.csv.ram_usage,rabbitmq-reduced.csv,9147692.854233177
scenarioA_lat95,AutoFeatPlus,RandomForest,scenarioA_lat95/rabbitmq-reduced.csv.n,rabbitmq-reduced.csv,7902857.981521541
scenarioA_lat95,AutoFeatPlus,RandomForest,scenarioA_lat95/rabbitmq-reduced.csv.time,rabbitmq-reduced.csv,6073323.60226888
scenarioA_lat95,AutoFeatPlus,RandomForest,scenarioA_lat95/golang-web-server-performance.csv.ram_limit,golang-web-server-performance.csv,3107052.8386114896
scenarioA_lat95,AutoFeatPlus,RandomForest,scenarioA_lat95/golang-web-server-performance.csv.ram_usage,golang-web-server-performance.csv,202785.75236482025
scenarioA_lat95,AutoFeatPlus,RandomForest,scenarioA_lat95/amf-performance.csv.time,amf-performance.csv,200598.30480141006
scenarioA_lat95,AutoFeatPlus,RandomForest,scenarioA_lat95/python-web-server-performance.csv.n,python-web-server-performance.csv,98761.34990356192
scenarioA_lat95,AutoFeatPlus,RandomForest,scenarioA_lat95/python-web-server-performance.csv.ram_limit,python-web-server-performance.csv,85307.18586605675
scenarioA_lat95,AutoFeatPlus,RandomForest,scenarioA_lat95/python-web-server-performance.csv.ram_usage,python-web-server-performance.csv,75445.52353855743
scenarioA_lat95,AutoFeatPlus,RandomForest,scenarioA_lat95/python-web-server-performance.csv.c,python-web-server-performance.csv,46802.99615646452
scenarioA_lat95,AutoFeatPlus,RandomForest,scenarioA_lat95/python-web-server-performance.csv.cpu_usage,python-web-server-performance.csv,35361.00401353054
scenarioA_lat95,AutoFeatPlus,RandomForest,scenarioA_lat95/amf-performance.csv.cpu_usage,amf-performance.csv,178.835103456676
scenarioA_lat95,AutoFeatPlus,RandomForest,scenarioA_lat95/golang-web-server-performance.csv.c,golang-web-server-performance.csv,0.0
scenarioA_lat95,AutoFeatPlus,RandomForest,scenarioA_lat95/amf-performance.csv.n,amf-performance.csv,-46187.50731397383
scenarioA_lat95,AutoFeatPlus,RandomForest,scenarioA_lat95/amf-performance.csv.ram_limit,amf-performance.csv,-88568.24644248039
scenarioA_lat95,AutoFeat,XGBoost,scenarioA_lat95/rabbitmq-reduced.csv.cpu_usage,rabbitmq-reduced.csv,23753843.054260883
scenarioA_lat95,AutoFeat,XGBoost,scenarioA_lat95/rabbitmq-reduced.csv.ram_usage,rabbitmq-reduced.csv,16941375.640494213
scenarioA_lat95,AutoFeat,XGBoost,scenarioA_lat95/rabbitmq-reduced.csv.n,rabbitmq-reduced.csv,16911306.633378074
scenarioA_lat95,AutoFeat,XGBoost,scenarioA_lat95/rabbitmq-reduced.csv.cpu_limit,rabbitmq-reduced.csv,9566086.680241926
scenarioA_lat95,AutoFeat,XGBoost,scenarioA_lat95/rabbitmq-reduced.csv.time,rabbitmq-reduced.csv,8474605.73651894
scenarioA_lat95,AutoFeat,XGBoost,scenarioA_lat95/rabbitmq-reduced.csv.ram_limit,rabbitmq-reduced.csv,1052637.620432822
scenarioA_lat95,AutoFeat,RandomForest,scenarioA_lat95/rabbitmq-reduced.csv.cpu_usage,rabbitmq-reduced.csv,24222544.126330845
scenarioA_lat95,AutoFeat,RandomForest,scenarioA_lat95/rabbitmq-reduced.csv.ram_usage,rabbitmq-reduced.csv,18283005.81309433
scenarioA_lat95,AutoFeat,RandomForest,scenarioA_lat95/rabbitmq-reduced.csv.n,rabbitmq-reduced.csv,16390090.937868122
scenarioA_lat95,AutoFeat,RandomForest,scenarioA_lat95/rabbitmq-reduced.csv.cpu_limit,rabbitmq-reduced.csv,12103324.311753502
scenarioA_lat95,AutoFeat,RandomForest,scenarioA_lat95/rabbitmq-reduced.csv.time,rabbitmq-reduced.csv,8190399.943858696
scenarioA_lat95,AutoFeat,RandomForest,scenarioA_lat95/rabbitmq-reduced.csv.ram_limit,rabbitmq-reduced.csv,904135.4513748806
