time,ram_usage,cpu_usage
1647538303,50499584.0,0.107851
1647538303,47529984.0,0.107786
1647538304,47497216.0,0.107574
1647538304,50278400.0,0.100271
1647538339,47038464.0,0.107532
1647538342,50810880.0,0.108678
1647538343,50278400.0,0.107091
1647538343,48222208.0,0.116115
1647538343,47869952.0,0.110872
1647538344,47529984.0,0.113399
1647538345,50077696.0,0.120875
1647538346,45875200.0,0.115479
1647538381,48046080.0,0.115443
1647538383,47976448.0,0.107358
1647538384,44847104.0,0.101543
1647538385,46837760.0,0.110872
1647538385,47640576.0,0.120875
1647538385,48889856.0,0.107091
1647538386,46788608.0,0.116115
1647538388,47742976.0,0.115479
1647538421,50176000.0,0.107642
1647538423,50036736.0,0.104468
1647538425,47681536.0,0.109972
1647538425,51167232.0,0.100828
1647538426,48062464.0,0.106594
1647538426,49463296.0,0.11938
1647538426,47935488.0,0.114121
1647538429,48730112.0,0.102881
1647538459,51347456.0,0.107166
1647538460,51900416.0,0.102211
1647538463,50356224.0,0.103144
1647538464,52236288.0,0.100914
1647538464,49426432.0,0.103192
1647538464,51200000.0,0.102858
1647538464,47820800.0,0.107861
1647538466,49840128.0,0.102881
1647538488,51347456.0,0.108369
1647538488,51900416.0,0.103317
1647538490,52236288.0,0.100914
1647538491,51400704.0,0.119145
1647538491,49426432.0,0.110382
1647538491,48750592.0,0.11608
1647538491,50880512.0,0.103577
1647538491,49840128.0,0.114163
1647538539,49192960.0,0.151168
1647538540,51515392.0,0.13959
1647538541,52187136.0,0.134522
1647538542,51400704.0,0.119145
1647538542,50880512.0,0.142918
1647538542,48558080.0,0.116367
1647538543,48750592.0,0.145789
1647538543,49270784.0,0.133591
1647538589,47403008.0,0.151168
1647538590,50974720.0,0.13959
1647538591,48566272.0,0.134522
1647538592,50917376.0,0.126695
1647538593,48558080.0,0.128354
1647538593,45219840.0,0.145789
1647538593,46469120.0,0.142918
1647538593,47034368.0,0.133591
1647538636,49233920.0,0.13349
1647538636,49475584.0,0.130814
1647538637,47001600.0,0.12774
1647538638,50003968.0,0.117977
1647538640,49504256.0,0.122507
1647538640,47378432.0,0.128763
1647538641,46981120.0,0.133811
1647538641,48054272.0,0.118938
1647538687,51400704.0,0.131414
1647538687,50491392.0,0.135636
1647538689,47620096.0,0.12774
1647538690,51585024.0,0.122082
1647538692,49381376.0,0.131932
1647538692,50823168.0,0.129903
1647538694,49938432.0,0.135449
1647538694,49229824.0,0.118938
1647538741,50622464.0,0.135636
1647538741,52219904.0,0.131414
1647538744,49262592.0,0.134039
