time,ram_usage,cpu_usage
1646596688,51830784.0,0.067923
1646596713,51830784.0,0.070707
1646596733,54747136.0,0.096814
1646596753,54747136.0,0.096814
1646596788,53850112.0,0.103675
1646596834,53903360.0,0.139231
1646596873,53878784.0,0.148714
1646596902,53424128.0,0.160004
1646596933,51060736.0,0.164923
1646596963,52924416.0,0.171629
1646596994,52924416.0,0.173913
1646597025,54865920.0,0.173913
1646597055,56827904.0,0.180721
1646597084,58191872.0,0.180721
1646597096,62955520.0,0.099888
1646597114,59555840.0,0.175749
1646597126,63660032.0,0.100794
1646597165,59912192.0,0.17024
1646597219,56791040.0,0.168032
1646597257,57049088.0,0.168032
1646597298,57049088.0,0.173515
1646597337,53088256.0,0.173515
1646597376,54325248.0,0.174523
1646597415,55746560.0,0.178095
1646597425,54956032.0,0.100518
1646597455,58380288.0,0.178095
1646597495,59166720.0,0.159302
1646597539,59510784.0,0.157933
1646597581,61165568.0,0.157933
1646597584,65740800.0,0.100794
1646597644,62001152.0,0.175258
1646597725,62889984.0,0.211423
1646597775,63373312.0,0.218621
1646597781,56762368.0,0.100692
1646597824,63373312.0,0.218621
1646597874,55316480.0,0.205733
1646597924,55623680.0,0.200216
1646597975,56049664.0,0.185696
1646597996,75886592.0,0.099932
1646598027,57294848.0,0.165951
1646598068,67551232.0,0.100636
1646598078,58155008.0,0.138942
1646598097,60989440.0,0.100692
1646598130,59297792.0,0.142077
1646598182,62664704.0,0.143188
1646598262,63037440.0,0.168717
1646598338,63250432.0,0.188321
1646598396,62730240.0,0.100535
1646598397,61521920.0,0.200322
1646598456,61521920.0,0.201476
1646598516,55750656.0,0.20046
1646598544,68362240.0,0.100808
1646598576,55881728.0,0.1839
1646598638,57966592.0,0.164055
1646598651,61579264.0,0.100559
1646598697,58929152.0,0.140735
1646598759,59969536.0,0.141422
1646598821,61300736.0,0.143818
1646598881,62685184.0,0.143818
1646598967,70090752.0,0.101039
1646598982,60575744.0,0.177869
1646598984,64864256.0,0.097789
1646599049,60526592.0,0.182341
1646599122,60633088.0,0.186544
1646599191,55492608.0,0.18468
1646599245,66756608.0,0.097268
1646599261,57810944.0,0.183561
1646599288,63467520.0,0.100577
1646599331,57696256.0,0.147832
1646599357,72151040.0,0.100895
1646599402,58667008.0,0.142933
1646599476,58974208.0,0.139726
1646599546,59867136.0,0.131561
1646599618,61390848.0,0.131059
1646599690,64647168.0,0.138117
1646599731,71344128.0,0.100648
1646599762,68554752.0,0.094535
1646599794,64688128.0,0.184292
1646599809,67739648.0,0.100828
1646599877,61394944.0,0.197243
1646599968,55455744.0,0.198522
1646600049,55455744.0,0.207455
1646600129,56483840.0,0.182808
1646600186,73359360.0,0.100382
1646600211,56541184.0,0.154907
1646600290,59269120.0,0.153789
1646600308,69615616.0,0.100975
1646600373,60076032.0,0.141862
1646600455,61038592.0,0.140355
1646600473,71249920.0,0.09994
1646600537,61767680.0,0.137688
1646600621,63148032.0,0.137688
1646600728,62697472.0,0.172606
1646600777,71200768.0,0.101091
1646600834,60145664.0,0.209528
1646600924,53596160.0,0.211781
1646601015,54607872.0,0.208632
